status	word_ref	qac_word_refs	qac_match_mode	masaq_segment_refs	alignment_group_id	surface_ar	masaq_joined_arabic	frozen_root_norm	frozen_root_raw	frozen_tsv_root_raw	root_correction_status	root_correction_rule_id	qac_root_norm	qac_root_ar	qac_ref	qac_surface_ar	qac_stem_ar	qac_lemma_ar	qac_pos	furuq_root_id	furuq_root_norm	furuq_source_root_norm	furuq_resolution
same_word_same_root	23:23:4	23:23:2	surface_or_stem_match	23:23:4	23:23:4	أَرْسَلْنَا	أَرْسَلْنَا	ر س ل	ر س ل	ر س ل	unchanged		ر س ل	ر س ل	23:23:2:1	أَرْسَلْ	أَرْسَلْ	أَرْسَلَ	V	root_000563	ر س ل	ر س ل	source_root_norm
same_word_same_root	23:23:7	23:23:5|23:23:7	surface_or_stem_match	23:23:7	23:23:7	قَوْمِهِۦ	قَوْمِهِ	ق و م	ق و م	ق و م	unchanged		ق و م	ق و م	23:23:5:1|23:23:7:2	قَوْمِ|قَوْمِ	قَوْمِ|قَوْمِ	قَوْم|قَوْم	N|N	root_001273	ق و م	ق و م	source_root_norm
same_word_same_root	23:23:9	23:23:6	surface_or_stem_match	23:23:9	23:23:9	قَالَ	فَقَالَ	ق و ل	ق و ل	ق و ل	unchanged		ق و ل	ق و ل	23:23:6:2	قَالَ	قَالَ	قَالَ	V	root_001272	ق و ل	ق و ل	source_root_norm
same_word_same_root	23:24:11	23:24:10	surface_or_stem_match	23:24:11	23:24:11	بَشَرٌۭ	بَشَرٌ	ب ش ر	ب ش ر	ب ش ر	unchanged		ب ش ر	ب ش ر	23:24:10:1	بَشَرٌ	بَشَرٌ	بَشَر	N	root_000120	ب ش ر	ب ش ر	source_root_norm
same_word_same_root	23:24:12	23:24:11	surface_or_stem_match	23:24:12	23:24:12	مِثْلُكُمْ	مِثْلُكُمْ	م ث ل	م ث ل	م ث ل	unchanged		م ث ل	م ث ل	23:24:11:1	مِّثْلُ	مِّثْلُ	مِثْل	N	root_001397	م ث ل	م ث ل	source_root_norm
same_word_same_root	23:24:13	23:24:12	surface_or_stem_match	23:24:13	23:24:13	يُرِيدُ	يُرِيدُ	ر و د	ر و د	ر و د	unchanged		ر و د	ر و د	23:24:12:1	يُرِيدُ	يُرِيدُ	أَرَادَ	V	root_000610	ر و د	ر و د	source_root_norm
same_word_same_root	23:24:15	23:24:14	surface_or_stem_match	23:24:15	23:24:15	يَتَفَضَّلَ	يَتَفَضَّلَ	ف ض ل	ف ض ل	ف ض ل	unchanged		ف ض ل	ف ض ل	23:24:14:1	يَتَفَضَّلَ	يَتَفَضَّلَ	يَتَفَضَّلَ	V	root_001163	ف ض ل	ف ض ل	source_root_norm
same_word_same_root	23:24:19	23:24:17	surface_or_stem_match	23:24:19	23:24:19	شَآءَ	شَاءَ	ش ي ء	ش ي أ	ش ي أ	unchanged		ش ي ء	ش ي ء	23:24:17:1	شَآءَ	شَآءَ	شَآءَ	V	root_000831	ش ي ء	ش ي ء	source_root_norm
same_word_same_root	23:24:2	23:24:1	surface_or_stem_match	23:24:2	23:24:2	قَالَ	فَقَالَ	ق و ل	ق و ل	ق و ل	unchanged		ق و ل	ق و ل	23:24:1:2	قَالَ	قَالَ	قَالَ	V	root_001272	ق و ل	ق و ل	source_root_norm
same_word_same_root	23:24:20	23:24:18	surface_or_stem_match	23:24:20	23:24:20	ٱللَّهُ	اللَّهُ	ء ل ه	أ ل ه	أ ل ه	disputed		ء ل ه	ء ل ه	23:24:18:1	ٱللَّهُ	ٱللَّهُ	ٱللَّه	PN	root_000047	ء ل ه	أ ل ه	root_norm_unique
same_word_same_root	23:24:22	23:24:19	surface_or_stem_match	23:24:22	23:24:22	أَنزَلَ	لَأَنْزَلَ	ن ز ل	ن ز ل	ن ز ل	unchanged		ن ز ل	ن ز ل	23:24:19:2	أَنزَلَ	أَنزَلَ	أَنزَلَ	V	root_001492	ن ز ل	ن ز ل	source_root_norm
same_word_same_root	23:24:23	23:24:20	surface_or_stem_match	23:24:23	23:24:23	مَلَٰٓئِكَةًۭ	مَلَائِكَةً	م ل ك	م ل ك	م ل ك	unchanged		م ل ك	م ل ك	23:24:20:1	مَلَٰٓئِكَةً	مَلَٰٓئِكَةً	مَلَك	N	root_001444	م ل ك	م ل ك	source_root_norm
same_word_same_root	23:24:25	23:24:22	surface_or_stem_match	23:24:25	23:24:25	سَمِعْنَا	سَمِعْنَا	س م ع	س م ع	س م ع	unchanged		س م ع	س م ع	23:24:22:1	سَمِعْ	سَمِعْ	سَمِعَ	V	root_000741	س م ع	س م ع	source_root_norm
same_word_same_root	23:24:3	23:24:2	surface_or_stem_match	23:24:3	23:24:3	ٱلْمَلَؤُا۟	الْمَلَأُ	م ل ء	م ل أ	م ل أ	unchanged		م ل ء	م ل ء	23:24:2:2	مَلَؤُا۟	مَلَؤُا۟	مَلَأ	N	root_001441	م ل ء	م ل أ	root_norm_unique
same_word_same_root	23:24:30	23:24:26	surface_or_stem_match	23:24:30	23:24:30	ٱلْأَوَّلِينَ	الْأَوَّلِينَ	ء و ل	أ و ل	أ و ل	unchanged		ء و ل	ء و ل	23:24:26:2	أَوَّلِينَ	أَوَّلِينَ	أَوَّل	ADJ	root_000067	ء و ل	أ و ل	root_norm_unique
same_word_same_root	23:24:5	23:24:4	surface_or_stem_match	23:24:5	23:24:5	كَفَرُوا۟	كَفَرُوا	ك ف ر	ك ف ر	ك ف ر	unchanged		ك ف ر	ك ف ر	23:24:4:1	كَفَرُ	كَفَرُ	كَفَرَ	V	root_001307	ك ف ر	ك ف ر	source_root_norm
same_word_same_root	23:24:7	23:24:6	surface_or_stem_match	23:24:7	23:24:7	قَوْمِهِۦ	قَوْمِهِ	ق و م	ق و م	ق و م	unchanged		ق و م	ق و م	23:24:6:1	قَوْمِ	قَوْمِ	قَوْم	N	root_001273	ق و م	ق و م	source_root_norm
same_word_same_root	23:25:4	23:25:4	surface_or_stem_match	23:25:4	23:25:4	رَجُلٌ	رَجُلٌ	ر ج ل	ر ج ل	ر ج ل	unchanged		ر ج ل	ر ج ل	23:25:4:1	رَجُلٌۢ	رَجُلٌۢ	رَجُل	N	root_000546	ر ج ل	ر ج ل	source_root_norm
same_word_same_root	23:25:6	23:25:6	surface_or_stem_match	23:25:6	23:25:6	جِنَّةٌ	جِنَّةٌ	ج ن ن	ج ن ن	ج ن ن	unchanged		ج ن ن	ج ن ن	23:25:6:1	جِنَّةٌ	جِنَّةٌ	جِنَّة	N	root_000266	ج ن ن	ج ن ن	source_root_norm
same_word_same_root	23:25:8	23:25:7	surface_or_stem_match	23:25:8	23:25:8	تَرَبَّصُوا	فَتَرَبَّصُوا	ر ب ص	ر ب ص	ر ب ص	unchanged		ر ب ص	ر ب ص	23:25:7:2	تَرَبَّصُ	تَرَبَّصُ	تَرَبَّصْ	V	root_000534	ر ب ص	ر ب ص	source_root_norm
same_word_same_root	23:26:1	23:26:1	surface_or_stem_match	23:26:1	23:26:1	قَالَ	قَالَ	ق و ل	ق و ل	ق و ل	unchanged		ق و ل	ق و ل	23:26:1:1	قَالَ	قَالَ	قَالَ	V	root_001272	ق و ل	ق و ل	source_root_norm
same_word_same_root	23:26:2	23:26:2	surface_or_stem_match	23:26:2	23:26:2	رَبِّ	رَبِّ	ر ب ب	ر ب ب	ر ب ب	unchanged		ر ب ب	ر ب ب	23:26:2:1	رَبِّ	رَبِّ	رَبّ	N	root_000532	ر ب ب	ر ب ب	source_root_norm
same_word_same_root	23:26:3	23:26:3	surface_or_stem_match	23:26:3	23:26:3	ٱنصُرْنِى	انْصُرْنِي	ن ص ر	ن ص ر	ن ص ر	unchanged		ن ص ر	ن ص ر	23:26:3:1	ٱنصُرْ	ٱنصُرْ	نَصَرَ	V	root_001510	ن ص ر	ن ص ر	source_root_norm
same_word_same_root	23:26:6	23:26:5	surface_or_stem_match	23:26:6	23:26:6	كَذَّبُونِ	كَذَّبُونِ	ك ذ ب	ك ذ ب	ك ذ ب	unchanged		ك ذ ب	ك ذ ب	23:26:5:1	كَذَّبُ	كَذَّبُ	كَذَّبَ	V	root_001290	ك ذ ب	ك ذ ب	source_root_norm
same_word_same_root	23:27:10	23:27:7	surface_or_stem_match	23:27:10	23:27:10	وَحْيِنَا	وَوَحْيِنَا	و ح ي	و ح ي	و ح ي	unchanged		و ح ي	و ح ي	23:27:7:2	وَحْيِ	وَحْيِ	وَحْى	N	root_001633	و ح ي	و ح ي	source_root_norm
same_word_same_root	23:27:13	23:27:9	surface_or_stem_match	23:27:13	23:27:13	جَاءَ	جَاءَ	ج ي ء	ج ي أ	ج ي أ	unchanged		ج ي ء	ج ي ء	23:27:9:1	جَآءَ	جَآءَ	جَآءَ	V	root_000281	ج ي ء	ج ي ء	source_root_norm
same_word_same_root	23:27:14	23:27:10	surface_or_stem_match	23:27:14	23:27:14	أَمْرُنَا	أَمْرُنَا	ء م ر	أ م ر	أ م ر	unchanged		ء م ر	ء م ر	23:27:10:1	أَمْرُ	أَمْرُ	أَمْر	N	root_000051	ء م ر	أ م ر	root_norm_unique
same_word_same_root	23:27:16	23:27:11	surface_or_stem_match	23:27:16	23:27:16	فَارَ	وَفَارَ	ف و ر	ف و ر	ف و ر	unchanged		ف و ر	ف و ر	23:27:11:2	فَارَ	فَارَ	فَارَ	V	root_001185	ف و ر	ف و ر	source_root_norm
same_word_same_root	23:27:19	23:27:13	surface_or_stem_match	23:27:19	23:27:19	ٱسْلُكْ	فَاسْلُكْ	س ل ك	س ل ك	س ل ك	unchanged		س ل ك	س ل ك	23:27:13:2	ٱسْلُكْ	ٱسْلُكْ	سَلَكَ	V	root_000735	س ل ك	س ل ك	source_root_norm
same_word_same_root	23:27:2	23:27:1	surface_or_stem_match	23:27:2	23:27:2	أَوْحَيْنَا	فَأَوْحَيْنَا	و ح ي	و ح ي	و ح ي	unchanged		و ح ي	و ح ي	23:27:1:2	أَوْحَيْ	أَوْحَيْ	أَوْحَىٰٓ	V	root_001633	و ح ي	و ح ي	source_root_norm
same_word_same_root	23:27:22	23:27:16	surface_or_stem_match	23:27:22	23:27:22	كُلٍّ	كُلٍّ	ك ل ل	ك ل ل	ك ل ل	unchanged		ك ل ل	ك ل ل	23:27:16:1	كُلٍّ	كُلٍّ	كُلّ	N	root_001315	ك ل ل	ك ل ل	source_root_norm
same_word_same_root	23:27:23	23:27:17	surface_or_stem_match	23:27:23	23:27:23	زَوْجَيْنِ	زَوْجَيْنِ	ز و ج	ز و ج	ز و ج	unchanged		ز و ج	ز و ج	23:27:17:1	زَوْجَيْنِ	زَوْجَيْنِ	زَوْج	N	root_000652	ز و ج	ز و ج	source_root_norm
same_word_same_root	23:27:24	23:27:18	surface_or_stem_match	23:27:24	23:27:24	ٱثْنَيْنِ	اثْنَيْنِ	ث ن ي	ث ن ي	ث ن ي	unchanged		ث ن ي	ث ن ي	23:27:18:1	ٱثْنَيْنِ	ٱثْنَيْنِ	ٱثْنَيْن	N	root_000208	ث ن ي	ث ن ي	source_root_norm
same_word_same_root	23:27:26	23:27:19	surface_or_stem_match	23:27:26	23:27:26	أَهْلَكَ	وَأَهْلَكَ	ء ه ل	أ ه ل	أ ه ل	unchanged		ء ه ل	ء ه ل	23:27:19:2	أَهْلَ	أَهْلَ	أَهْل	N	root_000064	ء ه ل	أ ه ل	root_norm_unique
same_word_same_root	23:27:29	23:27:22	surface_or_stem_match	23:27:29	23:27:29	سَبَقَ	سَبَقَ	س ب ق	س ب ق	س ب ق	unchanged		س ب ق	س ب ق	23:27:22:1	سَبَقَ	سَبَقَ	سَبَقَ	V	root_000671	س ب ق	س ب ق	source_root_norm
same_word_same_root	23:27:31	23:27:24	surface_or_stem_match	23:27:31	23:27:31	ٱلْقَوْلُ	الْقَوْلُ	ق و ل	ق و ل	ق و ل	unchanged		ق و ل	ق و ل	23:27:24:2	قَوْلُ	قَوْلُ	قَوْل	N	root_001272	ق و ل	ق و ل	source_root_norm
same_word_same_root	23:27:35	23:27:27	surface_or_stem_match	23:27:35	23:27:35	تُخَاطِبْنِي	تُخَاطِبْنِي	خ ط ب	خ ط ب	خ ط ب	unchanged		خ ط ب	خ ط ب	23:27:27:1	تُخَٰطِبْ	تُخَٰطِبْ	خَاطَبَ	V	root_000421	خ ط ب	خ ط ب	source_root_norm
same_word_same_root	23:27:38	23:27:30	surface_or_stem_match	23:27:38	23:27:38	ظَلَمُوا	ظَلَمُوا	ظ ل م	ظ ل م	ظ ل م	unchanged		ظ ل م	ظ ل م	23:27:30:1	ظَلَمُ	ظَلَمُ	ظَلَمَ	V	root_000967	ظ ل م	ظ ل م	source_root_norm
same_word_same_root	23:27:40	23:27:32	surface_or_stem_match	23:27:40	23:27:40	مُغْرَقُونَ	مُغْرَقُونَ	غ ر ق	غ ر ق	غ ر ق	unchanged		غ ر ق	غ ر ق	23:27:32:1	مُّغْرَقُونَ	مُّغْرَقُونَ	مُّغْرَقُون	N	root_001080	غ ر ق	غ ر ق	source_root_norm
same_word_same_root	23:27:5	23:27:4	surface_or_stem_match	23:27:5	23:27:5	ٱصْنَعِ	اصْنَعِ	ص ن ع	ص ن ع	ص ن ع	unchanged		ص ن ع	ص ن ع	23:27:4:1	ٱصْنَعِ	ٱصْنَعِ	صَنَعُ	V	root_000885	ص ن ع	ص ن ع	source_root_norm
same_word_same_root	23:27:6	23:27:5	surface_or_stem_match	23:27:6	23:27:6	ٱلْفُلْكَ	الْفُلْكَ	ف ل ك	ف ل ك	ف ل ك	unchanged		ف ل ك	ف ل ك	23:27:5:2	فُلْكَ	فُلْكَ	فُلْك	N	root_001177	ف ل ك	ف ل ك	source_root_norm
same_word_same_root	23:27:8	23:27:6	surface_or_stem_match	23:27:8	23:27:8	أَعْيُنِنَا	بِأَعْيُنِنَا	ع ي ن	ع ي ن	ع ي ن	unchanged		ع ي ن	ع ي ن	23:27:6:2	أَعْيُنِ	أَعْيُنِ	عَيْن	N	root_001069	ع ي ن	ع ي ن	source_root_norm
same_word_same_root	23:28:11	23:28:8	surface_or_stem_match	23:28:11	23:28:11	قُلِ	فَقُلِ	ق و ل	ق و ل	ق و ل	unchanged		ق و ل	ق و ل	23:28:8:2	قُلِ	قُلِ	قَالَ	V	root_001272	ق و ل	ق و ل	source_root_norm
same_word_same_root	23:28:12	23:28:9	surface_or_stem_match	23:28:12	23:28:12	ٱلْحَمْدُ	الْحَمْدُ	ح م د	ح م د	ح م د	unchanged		ح م د	ح م د	23:28:9:2	حَمْدُ	حَمْدُ	حَمْد	N	root_000355	ح م د	ح م د	source_root_norm
same_word_same_root	23:28:14	23:28:10	surface_or_stem_match	23:28:14	23:28:14	ٱللَّهِ	لِلَّهِ	ء ل ه	أ ل ه	أ ل ه	disputed		ء ل ه	ء ل ه	23:28:10:2	لَّهِ	لَّهِ	ٱللَّه	PN	root_000047	ء ل ه	أ ل ه	root_norm_unique
same_word_same_root	23:28:18	23:28:14	surface_or_stem_match	23:28:18	23:28:18	ٱلْقَوْمِ	الْقَوْمِ	ق و م	ق و م	ق و م	unchanged		ق و م	ق و م	23:28:14:2	قَوْمِ	قَوْمِ	قَوْم	N	root_001273	ق و م	ق و م	source_root_norm
same_word_same_root	23:28:19	23:28:15	surface_or_stem_match	23:28:19	23:28:19	ٱلظَّٰلِمِينَ	الظَّالِمِينَ	ظ ل م	ظ ل م	ظ ل م	unchanged		ظ ل م	ظ ل م	23:28:15:2	ظَّٰلِمِينَ	ظَّٰلِمِينَ	ظَالِم	ADJ	root_000967	ظ ل م	ظ ل م	source_root_norm
same_word_same_root	23:28:3	23:28:2	surface_or_stem_match	23:28:3	23:28:3	ٱسْتَوَيْتَ	اسْتَوَيْتَ	س و ي	س و ي	س و ي	unchanged		س و ي	س و ي	23:28:2:1	ٱسْتَوَيْ	ٱسْتَوَيْ	ٱسْتَوَىٰٓ	V	root_000766	س و ي	س و ي	source_root_norm
same_word_same_root	23:28:9	23:28:7	surface_or_stem_match	23:28:9	23:28:9	ٱلْفُلْكِ	الْفُلْكِ	ف ل ك	ف ل ك	ف ل ك	unchanged		ف ل ك	ف ل ك	23:28:7:2	فُلْكِ	فُلْكِ	فُلْك	N	root_001177	ف ل ك	ف ل ك	source_root_norm
same_word_same_root	23:29:10	23:29:4	surface_or_stem_match	23:29:10	23:29:10	ٱلْمُنزِلِينَ	الْمُنْزِلِينَ	ن ز ل	ن ز ل	ن ز ل	unchanged		ن ز ل	ن ز ل	23:29:4:1	مُنزَلًا	مُنزَلًا	مُنزَل	N	root_001492	ن ز ل	ن ز ل	source_root_norm
same_word_same_root	23:29:3	23:29:2	surface_or_stem_match	23:29:3	23:29:3	رَبِّ	رَبِّ	ر ب ب	ر ب ب	ر ب ب	unchanged		ر ب ب	ر ب ب	23:29:2:1	رَّبِّ	رَّبِّ	رَبّ	N	root_000532	ر ب ب	ر ب ب	source_root_norm
same_word_same_root	23:29:4	23:29:3	surface_or_stem_match	23:29:4	23:29:4	أَنزِلْنِى	أَنْزِلْنِي	ن ز ل	ن ز ل	ن ز ل	unchanged		ن ز ل	ن ز ل	23:29:3:1	أَنزِلْ	أَنزِلْ	أَنزَلَ	V	root_001492	ن ز ل	ن ز ل	source_root_norm
same_word_same_root	23:29:5	23:29:4	surface_or_stem_match	23:29:5	23:29:5	مُنزَلًۭا	مُنْزَلَاً	ن ز ل	ن ز ل	ن ز ل	unchanged		ن ز ل	ن ز ل	23:29:4:1	مُنزَلًا	مُنزَلًا	مُنزَل	N	root_001492	ن ز ل	ن ز ل	source_root_norm
same_word_same_root	23:29:6	23:29:5	surface_or_stem_match	23:29:6	23:29:6	مُّبَارَكًۭا	مُبَارَكَاً	ب ر ك	ب ر ك	ب ر ك	unchanged		ب ر ك	ب ر ك	23:29:5:1	مُّبَارَكًا	مُّبَارَكًا	مُبَارَك	N	root_000109	ب ر ك	ب ر ك	source_root_norm
same_word_same_root	23:29:9	23:29:7	surface_or_stem_match	23:29:9	23:29:9	خَيْرُ	خَيْرُ	خ ي ر	خ ي ر	خ ي ر	unchanged		خ ي ر	خ ي ر	23:29:7:1	خَيْرُ	خَيْرُ	خَيْر	N	root_000452	خ ي ر	خ ي ر	source_root_norm
same_word_same_root	23:2:5	23:2:5	surface_or_stem_match	23:2:5	23:2:5	خَٰشِعُونَ	خَاشِعُونَ	خ ش ع	خ ش ع	خ ش ع	unchanged		خ ش ع	خ ش ع	23:2:5:1	خَٰشِعُونَ	خَٰشِعُونَ	خَاشِع	N	root_000412	خ ش ع	خ ش ع	source_root_norm
same_word_same_root	23:30:10	23:30:7	surface_or_stem_match	23:30:10	23:30:10	مُبْتَلِينَ	لَمُبْتَلِينَ	ب ل و	ب ل و	ب ل و	unchanged		ب ل و	ب ل و	23:30:7:2	مُبْتَلِينَ	مُبْتَلِينَ	مُبْتَلِي	N	root_000153	ب ل و	ب ل و	source_root_norm
same_word_same_root	23:30:5	23:30:4	surface_or_stem_match	23:30:5	23:30:5	ءَايَٰتٍ	لَآيَاتٍ	ء ي ي	أ ي ي	أ ي ي	disputed		ء ي ي	ء ي ي	23:30:4:2	ءَايَٰتٍ	ءَايَٰتٍ	ءَايَة	N	root_000074	ء ي ي	أ ي ي	root_norm_unique
same_word_same_root	23:31:2	23:31:2	surface_or_stem_match	23:31:2	23:31:2	أَنشَأْنَا	أَنْشَأْنَا	ن ش ء	ن ش أ	ن ش أ	unchanged		ن ش ء	ن ش ء	23:31:2:1	أَنشَأْ	أَنشَأْ	أَنشَأَ	V	root_001502	ن ش ء	ن ش أ	root_norm_unique
same_word_same_root	23:31:4	23:31:4	surface_or_stem_match	23:31:4	23:31:4	بَعْدِهِمْ	بَعْدِهِمْ	ب ع د	ب ع د	ب ع د	unchanged		ب ع د	ب ع د	23:31:4:1	بَعْدِ	بَعْدِ	بَعْد	N	root_000131	ب ع د	ب ع د	source_root_norm
same_word_same_root	23:31:5	23:31:5	surface_or_stem_match	23:31:5	23:31:5	قَرْنًا	قَرْنَاً	ق ر ن	ق ر ن	ق ر ن	disputed		ق ر ن	ق ر ن	23:31:5:1	قَرْنًا	قَرْنًا	قَرْن	N	root_001221	ق ر ن	ق ر ن	source_root_norm
same_word_same_root	23:31:6	23:31:6	surface_or_stem_match	23:31:6	23:31:6	ءَاخَرِينَ	آخَرِينَ	ء خ ر	أ خ ر	أ خ ر	unchanged		ء خ ر	ء خ ر	23:31:6:1	ءَاخَرِينَ	ءَاخَرِينَ	آخَر	ADJ	root_000019	ء خ ر	أ خ ر	root_norm_unique
same_word_same_root	23:32:12	23:32:11	surface_or_stem_match	23:32:12	23:32:12	إِلَٰهٍ	إِلَهٍ	ء ل ه	أ ل ه	أ ل ه	disputed		ء ل ه	ء ل ه	23:32:11:1	إِلَٰهٍ	إِلَٰهٍ	إِلَٰه	N	root_000047	ء ل ه	أ ل ه	root_norm_unique
same_word_same_root	23:32:13	23:32:12	surface_or_stem_match	23:32:13	23:32:13	غَيْرُهُ	غَيْرُهُ	غ ي ر	غ ي ر	غ ي ر	unchanged		غ ي ر	غ ي ر	23:32:12:1	غَيْرُ	غَيْرُ	غَيْر	N	root_001119	غ ي ر	غ ي ر	source_root_norm
same_word_same_root	23:32:2	23:32:1	surface_or_stem_match	23:32:2	23:32:2	أَرْسَلْنَا	فَأَرْسَلْنَا	ر س ل	ر س ل	ر س ل	unchanged		ر س ل	ر س ل	23:32:1:2	أَرْسَلْ	أَرْسَلْ	أَرْسَلَ	V	root_000563	ر س ل	ر س ل	source_root_norm
same_word_same_root	23:32:4	23:32:3	surface_or_stem_match	23:32:4	23:32:4	رَسُولًا	رَسُولَاً	ر س ل	ر س ل	ر س ل	unchanged		ر س ل	ر س ل	23:32:3:1	رَسُولًا	رَسُولًا	رَسُول	N	root_000563	ر س ل	ر س ل	source_root_norm
same_word_same_root	23:32:7	23:32:6	surface_or_stem_match	23:32:7	23:32:7	ٱعْبُدُوا۟	اعْبُدُوا	ع ب د	ع ب د	ع ب د	unchanged		ع ب د	ع ب د	23:32:6:1	ٱعْبُدُ	ٱعْبُدُ	عَبَدَ	V	root_000973	ع ب د	ع ب د	source_root_norm
same_word_same_root	23:32:8	23:32:7	surface_or_stem_match	23:32:8	23:32:8	ٱللَّهَ	اللَّهَ	ء ل ه	أ ل ه	أ ل ه	disputed		ء ل ه	ء ل ه	23:32:7:1	ٱللَّهَ	ٱللَّهَ	ٱللَّه	PN	root_000047	ء ل ه	أ ل ه	root_norm_unique
same_word_same_root	23:33:11	23:33:8	surface_or_stem_match	23:33:11	23:33:11	لِقَآءِ	بِلِقَاءِ	ل ق ي	ل ق ي	ل ق ي	unchanged		ل ق ي	ل ق ي	23:33:8:2	لِقَآءِ	لِقَآءِ	لِقَآء	N	root_001372	ل ق ي	ل ق ي	source_root_norm
same_word_same_root	23:33:12	23:33:9	surface_or_stem_match	23:33:12	23:33:12	ٱلْءَاخِرَةِ	الْآخِرَةِ	ء خ ر	أ خ ر	أ خ ر	unchanged		ء خ ر	ء خ ر	23:33:9:2	ءَاخِرَةِ	ءَاخِرَةِ	آخِر	N	root_000019	ء خ ر	أ خ ر	root_norm_unique
same_word_same_root	23:33:14	23:33:10	surface_or_stem_match	23:33:14	23:33:14	أَتْرَفْنَٰهُمْ	وَأَتْرَفْنَاهُمْ	ت ر ف	ت ر ف	ت ر ف	unchanged		ت ر ف	ت ر ف	23:33:10:2	أَتْرَفْ	أَتْرَفْ	أُتْرِفُ	V	root_000179	ت ر ف	ت ر ف	source_root_norm
same_word_same_root	23:33:17	23:33:13	surface_or_stem_match	23:33:17	23:33:17	ٱلدُّنْيَا	الدُّنْيَا	د ن و	د ن و	د ن و	unchanged		د ن و	د ن و	23:33:13:2	دُّنْيَا	دُّنْيَا	دُّنْيَا	ADJ	root_000493	د ن و	د ن و	source_root_norm
same_word_same_root	23:33:2	23:33:1	surface_or_stem_match	23:33:2	23:33:2	قَالَ	وَقَالَ	ق و ل	ق و ل	ق و ل	unchanged		ق و ل	ق و ل	23:33:1:2	قَالَ	قَالَ	قَالَ	V	root_001272	ق و ل	ق و ل	source_root_norm
same_word_same_root	23:33:21	23:33:17	surface_or_stem_match	23:33:21	23:33:21	بَشَرٌۭ	بَشَرٌ	ب ش ر	ب ش ر	ب ش ر	unchanged		ب ش ر	ب ش ر	23:33:17:1	بَشَرٌ	بَشَرٌ	بَشَر	N	root_000120	ب ش ر	ب ش ر	source_root_norm
same_word_same_root	23:33:22	23:33:18	surface_or_stem_match	23:33:22	23:33:22	مِثْلُكُمْ	مِثْلُكُمْ	م ث ل	م ث ل	م ث ل	unchanged		م ث ل	م ث ل	23:33:18:1	مِّثْلُ	مِّثْلُ	مِثْل	N	root_001397	م ث ل	م ث ل	source_root_norm
same_word_same_root	23:33:23	23:33:19|23:33:21	surface_or_stem_match	23:33:23	23:33:23	يَأْكُلُ	يَأْكُلُ	ء ك ل	أ ك ل	أ ك ل	unchanged		ء ك ل	ء ك ل	23:33:19:1|23:33:21:1	يَأْكُلُ|تَأْكُلُ	يَأْكُلُ|تَأْكُلُ	أَكَلَ|أَكَلَ	V|V	root_000043	ء ك ل	أ ك ل	root_norm_unique
same_word_same_root	23:33:25	23:33:19|23:33:21	surface_or_stem_match	23:33:25	23:33:25	تَأْكُلُونَ	تَأْكُلُونَ	ء ك ل	أ ك ل	أ ك ل	unchanged		ء ك ل	ء ك ل	23:33:19:1|23:33:21:1	يَأْكُلُ|تَأْكُلُ	يَأْكُلُ|تَأْكُلُ	أَكَلَ|أَكَلَ	V|V	root_000043	ء ك ل	أ ك ل	root_norm_unique
same_word_same_root	23:33:28	23:33:23|23:33:25	surface_or_stem_match	23:33:28	23:33:28	يَشْرَبُ	وَيَشْرَبُ	ش ر ب	ش ر ب	ش ر ب	unchanged		ش ر ب	ش ر ب	23:33:23:2|23:33:25:1	يَشْرَبُ|تَشْرَبُ	يَشْرَبُ|تَشْرَبُ	شَرِبَ|شَرِبَ	V|V	root_000783	ش ر ب	ش ر ب	source_root_norm
same_word_same_root	23:33:3	23:33:2	surface_or_stem_match	23:33:3	23:33:3	ٱلْمَلَأُ	الْمَلَأُ	م ل ء	م ل أ	م ل أ	unchanged		م ل ء	م ل ء	23:33:2:2	مَلَأُ	مَلَأُ	مَلَأ	N	root_001441	م ل ء	م ل أ	root_norm_unique
same_word_same_root	23:33:30	23:33:23|23:33:25	surface_or_stem_match	23:33:30	23:33:30	تَشْرَبُونَ	تَشْرَبُونَ	ش ر ب	ش ر ب	ش ر ب	unchanged		ش ر ب	ش ر ب	23:33:23:2|23:33:25:1	يَشْرَبُ|تَشْرَبُ	يَشْرَبُ|تَشْرَبُ	شَرِبَ|شَرِبَ	V|V	root_000783	ش ر ب	ش ر ب	source_root_norm
same_word_same_root	23:33:5	23:33:4	surface_or_stem_match	23:33:5	23:33:5	قَوْمِهِ	قَوْمِهِ	ق و م	ق و م	ق و م	unchanged		ق و م	ق و م	23:33:4:1	قَوْمِ	قَوْمِ	قَوْم	N	root_001273	ق و م	ق و م	source_root_norm
same_word_same_root	23:33:7	23:33:6	surface_or_stem_match	23:33:7	23:33:7	كَفَرُوا۟	كَفَرُوا	ك ف ر	ك ف ر	ك ف ر	unchanged		ك ف ر	ك ف ر	23:33:6:1	كَفَرُ	كَفَرُ	كَفَرَ	V	root_001307	ك ف ر	ك ف ر	source_root_norm
same_word_same_root	23:33:9	23:33:7	surface_or_stem_match	23:33:9	23:33:9	كَذَّبُوا۟	وَكَذَّبُوا	ك ذ ب	ك ذ ب	ك ذ ب	unchanged		ك ذ ب	ك ذ ب	23:33:7:2	كَذَّبُ	كَذَّبُ	كَذَّبَ	V	root_001290	ك ذ ب	ك ذ ب	source_root_norm
