attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:27:28:6	27:28	27:28	6	w-s027-a028-w004	27:28:4	m-w-s027-a028-w004-02;m-w-s027-a028-w004-03	فَأَلْقِهْ	ل ق ي	إِلَى	position_crosswalk	morpheme_aligned
q:27:28:7	27:28	27:28	7	w-s027-a028-w005	27:28:5	m-w-s027-a028-w005-02;m-w-s027-a028-w005-01			إِلَى	position_crosswalk	morpheme_aligned
q:27:28:9	27:28	27:28	9	w-s027-a028-w007	27:28:7	m-w-s027-a028-w007-01	تَوَلَّ	و ل ي	عَن	position_crosswalk	morpheme_aligned
q:27:28:10	27:28	27:28	10	w-s027-a028-w008	27:28:8	m-w-s027-a028-w008-02;m-w-s027-a028-w008-01			عَن	position_crosswalk	morpheme_aligned
q:27:28:12	27:28	27:28	12	w-s027-a028-w009	27:28:9	m-w-s027-a028-w009-02	فَانْظُرْ	ن ظ ر		position_crosswalk	morpheme_aligned
q:27:28:13	27:28	27:28	13	w-s027-a028-w010	27:28:10	m-w-s027-a028-w010-01	مَاذَا			position_crosswalk	morpheme_aligned
q:27:28:14	27:28	27:28	14	w-s027-a028-w011	27:28:11	m-w-s027-a028-w011-01	يَرْجِعُونَ	ر ج ع		position_crosswalk	morpheme_aligned
q:27:29:1	27:29	27:29	1	w-s027-a029-w001	27:29:1	m-w-s027-a029-w001-01	قَالَتْ	ق و ل		position_crosswalk	morpheme_aligned
q:27:29:2	27:29	27:29	2	w-s027-a029-w002	27:29:2	m-w-s027-a029-w002-02	يَاأَيُّهَا			position_crosswalk	morpheme_aligned
q:27:29:3	27:29	27:29	3	w-s027-a029-w002	27:29:2	m-w-s027-a029-w002-02	يَاأَيُّهَا	أ ي ي		position_crosswalk	morpheme_aligned
q:27:29:4	27:29	27:29	4	w-s027-a029-w003	27:29:3	m-w-s027-a029-w003-02	الْمَلَأُ	م ل أ		position_crosswalk	morpheme_aligned
q:27:29:5	27:29	27:29	5	w-s027-a029-w004	27:29:4	m-w-s027-a029-w004-01;m-w-s027-a029-w004-02	إِنِّي			position_crosswalk	morpheme_aligned
q:27:29:6	27:29	27:29	6	w-s027-a029-w005	27:29:5	m-w-s027-a029-w005-01	أُلْقِيَ	ل ق ي	إِلَى	position_crosswalk	morpheme_aligned
q:27:29:7	27:29	27:29	7	w-s027-a029-w006	27:29:6	m-w-s027-a029-w006-02;m-w-s027-a029-w006-01			إِلَى	position_crosswalk	morpheme_aligned
q:27:29:8	27:29	27:29	8	w-s027-a029-w007	27:29:7	m-w-s027-a029-w007-01	كِتَابٌ	ك ت ب		position_crosswalk	morpheme_aligned
q:27:29:9	27:29	27:29	9	w-s027-a029-w008	27:29:8	m-w-s027-a029-w008-01	كَرِيمٌ	ك ر م		position_crosswalk	morpheme_aligned
q:27:30:1	27:30	27:30	1	w-s027-a030-w001	27:30:1	m-w-s027-a030-w001-01;m-w-s027-a030-w001-02	إِنَّهُ		مِن	position_crosswalk	morpheme_aligned
q:27:30:2	27:30	27:30	2	w-s027-a030-w002	27:30:2	m-w-s027-a030-w002-01			مِن	position_crosswalk	morpheme_aligned
q:27:30:3	27:30	27:30	3	w-s027-a030-w003	27:30:3	m-w-s027-a030-w003-01	سُلَيْمَانَ	س ل م	مِن	position_crosswalk	morpheme_aligned
q:27:30:5	27:30	27:30	5	w-s027-a030-w004	27:30:4	m-w-s027-a030-w004-02;m-w-s027-a030-w004-03	وَإِنَّهُ		بـ	position_crosswalk	morpheme_aligned
q:27:30:6	27:30	27:30	6	w-s027-a030-w005	27:30:5	m-w-s027-a030-w005-01			بـ	position_crosswalk	morpheme_aligned
q:27:30:7	27:30	27:30	7	w-s027-a030-w005	27:30:5	m-w-s027-a030-w005-02	بِسْمِ	و س م	بـ	position_crosswalk	morpheme_aligned
q:27:30:8	27:30	27:30	8	w-s027-a030-w006	27:30:6	m-w-s027-a030-w006-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:27:30:9	27:30	27:30	9	w-s027-a030-w007	27:30:7	m-w-s027-a030-w007-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:27:30:10	27:30	27:30	10	w-s027-a030-w007	27:30:7	m-w-s027-a030-w007-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:27:31:2	27:31	27:31	2	w-s027-a031-w002	27:31:2	m-w-s027-a031-w002-01	تَعْلُوا	ع ل و	عَلَى	position_crosswalk	morpheme_aligned
q:27:31:3	27:31	27:31	3	w-s027-a031-w003	27:31:3	m-w-s027-a031-w003-02;m-w-s027-a031-w003-01			عَلَى	position_crosswalk	morpheme_aligned
q:27:31:5	27:31	27:31	5	w-s027-a031-w004	27:31:4	m-w-s027-a031-w004-02	وَأْتُونِي	أ ت ي		position_crosswalk	morpheme_aligned
q:27:31:6	27:31	27:31	6	w-s027-a031-w005	27:31:5	m-w-s027-a031-w005-01	مُسْلِمِينَ	س ل م		position_crosswalk	morpheme_aligned
q:27:32:1	27:32	27:32	1	w-s027-a032-w001	27:32:1	m-w-s027-a032-w001-01	قَالَتْ	ق و ل		position_crosswalk	morpheme_aligned
q:27:32:3	27:32	27:32	3	w-s027-a032-w002	27:32:2	m-w-s027-a032-w002-02	يَاأَيُّهَا	أ ي ي		position_crosswalk	morpheme_aligned
q:27:32:4	27:32	27:32	4	w-s027-a032-w003	27:32:3	m-w-s027-a032-w003-02	الْمَلَأُ	م ل أ		position_crosswalk	morpheme_aligned
q:27:32:5	27:32	27:32	5	w-s027-a032-w004	27:32:4	m-w-s027-a032-w004-01	أَفْتُونِي	ف و ت	فِي	position_crosswalk	morpheme_aligned
q:27:32:6	27:32	27:32	6	w-s027-a032-w005	27:32:5	m-w-s027-a032-w005-01			فِي	position_crosswalk	morpheme_aligned
q:27:32:7	27:32	27:32	7	w-s027-a032-w006	27:32:6	m-w-s027-a032-w006-01	أَمْرِي	أ م ر	فِي	position_crosswalk	morpheme_aligned
q:27:32:9	27:32	27:32	9	w-s027-a032-w008	27:32:8	m-w-s027-a032-w008-01	كُنْتُ	ك و ن		position_crosswalk	morpheme_aligned
q:27:32:10	27:32	27:32	10	w-s027-a032-w009	27:32:9	m-w-s027-a032-w009-01	قَاطِعَةً	ق ط ع		position_crosswalk	morpheme_aligned
q:27:32:11	27:32	27:32	11	w-s027-a032-w010	27:32:10	m-w-s027-a032-w010-01	أَمْرَاً	أ م ر		position_crosswalk	morpheme_aligned
q:27:33:1	27:33	27:33	1	w-s027-a033-w001	27:33:1	m-w-s027-a033-w001-01	قَالُوا	ق و ل		position_crosswalk	morpheme_aligned
q:27:33:2	27:33	27:33	2	w-s027-a033-w002	27:33:2	m-w-s027-a033-w002-01	نَحْنُ			position_crosswalk	morpheme_aligned
q:27:33:3	27:33	27:33	3	w-s027-a033-w003	27:33:3	m-w-s027-a033-w003-01	أُولُو	أ و ل		position_crosswalk	morpheme_aligned
q:27:33:4	27:33	27:33	4	w-s027-a033-w004	27:33:4	m-w-s027-a033-w004-01	قُوَّةٍ	ق و ي		position_crosswalk	morpheme_aligned
q:27:33:6	27:33	27:33	6	w-s027-a033-w005	27:33:5	m-w-s027-a033-w005-02	وَأُولُو	أ و ل		position_crosswalk	morpheme_aligned
q:27:33:7	27:33	27:33	7	w-s027-a033-w006	27:33:6	m-w-s027-a033-w006-01	بَأْسٍ	ب أ س		position_crosswalk	morpheme_aligned
q:27:33:8	27:33	27:33	8	w-s027-a033-w007	27:33:7	m-w-s027-a033-w007-01	شَدِيدٍ	ش د د		position_crosswalk	morpheme_aligned
q:27:33:10	27:33	27:33	10	w-s027-a033-w008	27:33:8	m-w-s027-a033-w008-03	وَالْأَمْرُ	أ م ر	إِلَى	position_crosswalk	morpheme_aligned
q:27:33:11	27:33	27:33	11	w-s027-a033-w009	27:33:9	m-w-s027-a033-w009-02;m-w-s027-a033-w009-01	إِلَيْكِ	إ ل ى	إِلَى	position_crosswalk	morpheme_aligned
q:27:33:13	27:33	27:33	13	w-s027-a033-w010	27:33:10	m-w-s027-a033-w010-02	فَانْظُرِي	ن ظ ر		position_crosswalk	morpheme_aligned
q:27:33:14	27:33	27:33	14	w-s027-a033-w011	27:33:11	m-w-s027-a033-w011-01	مَاذَا			position_crosswalk	morpheme_aligned
q:27:33:15	27:33	27:33	15	w-s027-a033-w012	27:33:12	m-w-s027-a033-w012-01	تَأْمُرِينَ	أ م ر		position_crosswalk	morpheme_aligned
q:27:34:1	27:34	27:34	1	w-s027-a034-w001	27:34:1	m-w-s027-a034-w001-01	قَالَتْ	ق و ل		position_crosswalk	morpheme_aligned
q:27:34:2	27:34	27:34	2	w-s027-a034-w002	27:34:2	m-w-s027-a034-w002-01	إِنَّ			position_crosswalk	morpheme_aligned
q:27:34:3	27:34	27:34	3	w-s027-a034-w003	27:34:3	m-w-s027-a034-w003-02	الْمُلُوكَ	م ل ك		position_crosswalk	morpheme_aligned
q:27:34:5	27:34	27:34	5	w-s027-a034-w005	27:34:5	m-w-s027-a034-w005-01	دَخَلُوا	د خ ل		position_crosswalk	morpheme_aligned
q:27:34:6	27:34	27:34	6	w-s027-a034-w006	27:34:6	m-w-s027-a034-w006-01	قَرْيَةً	ق ر ي		position_crosswalk	morpheme_aligned
q:27:34:7	27:34	27:34	7	w-s027-a034-w007	27:34:7	m-w-s027-a034-w007-01	أَفْسَدُوهَا	ف س د		position_crosswalk	morpheme_aligned
q:27:34:9	27:34	27:34	9	w-s027-a034-w008	27:34:8	m-w-s027-a034-w008-02	وَجَعَلُوا	ج ع ل		position_crosswalk	morpheme_aligned
q:27:34:10	27:34	27:34	10	w-s027-a034-w009	27:34:9	m-w-s027-a034-w009-01	أَعِزَّةَ	ع ز ز		position_crosswalk	morpheme_aligned
q:27:34:11	27:34	27:34	11	w-s027-a034-w010	27:34:10	m-w-s027-a034-w010-01	أَهْلِهَا	أ ه ل		position_crosswalk	morpheme_aligned
q:27:34:12	27:34	27:34	12	w-s027-a034-w011	27:34:11	m-w-s027-a034-w011-01	أَذِلَّةً	ذ ل ل		position_crosswalk	morpheme_aligned
q:27:34:14	27:34	27:34	14	w-s027-a034-w012	27:34:12	m-w-s027-a034-w012-02			كـ	position_crosswalk	morpheme_aligned
q:27:34:15	27:34	27:34	15	w-s027-a034-w012	27:34:12	m-w-s027-a034-w012-03	وَكَذَلِكَ		كـ	position_crosswalk	morpheme_aligned
q:27:34:16	27:34	27:34	16	w-s027-a034-w013	27:34:13	m-w-s027-a034-w013-01	يَفْعَلُونَ	ف ع ل	كـ	position_crosswalk	morpheme_aligned
q:27:35:2	27:35	27:35	2	w-s027-a035-w001	27:35:1	m-w-s027-a035-w001-02;m-w-s027-a035-w001-03	وَإِنِّي			position_crosswalk	morpheme_aligned
q:27:35:3	27:35	27:35	3	w-s027-a035-w002	27:35:2	m-w-s027-a035-w002-01	مُرْسِلَةٌ	ر س ل	إِلَى;بـ	position_crosswalk	morpheme_aligned
q:27:35:4	27:35	27:35	4	w-s027-a035-w003	27:35:3	m-w-s027-a035-w003-02;m-w-s027-a035-w003-01			إِلَى	position_crosswalk	morpheme_aligned
q:27:35:5	27:35	27:35	5	w-s027-a035-w004	27:35:4	m-w-s027-a035-w004-01			بـ	position_crosswalk	morpheme_aligned
q:27:35:6	27:35	27:35	6	w-s027-a035-w004	27:35:4	m-w-s027-a035-w004-02	بِهَدِيَّةٍ	ه د ي	بـ	position_crosswalk	morpheme_aligned
q:27:35:8	27:35	27:35	8	w-s027-a035-w005	27:35:5	m-w-s027-a035-w005-02	فَنَاظِرَةٌ	ن ظ ر		position_crosswalk	morpheme_aligned
q:27:35:9	27:35	27:35	9	w-s027-a035-w006	27:35:6	m-w-s027-a035-w006-01			بـ	position_crosswalk	morpheme_aligned
q:27:35:10	27:35	27:35	10	w-s027-a035-w006	27:35:6	m-w-s027-a035-w006-02	بِمَ		بـ	position_crosswalk	morpheme_aligned
q:27:35:11	27:35	27:35	11	w-s027-a035-w007	27:35:7	m-w-s027-a035-w007-01	يَرْجِعُ	ر ج ع	بـ	position_crosswalk	morpheme_aligned
q:27:35:12	27:35	27:35	12	w-s027-a035-w008	27:35:8	m-w-s027-a035-w008-02	الْمُرْسَلُونَ	ر س ل		position_crosswalk	morpheme_aligned
q:27:36:3	27:36	27:36	3	w-s027-a036-w002	27:36:2	m-w-s027-a036-w002-01	جَاءَ	ج ي أ		position_crosswalk	morpheme_aligned
q:27:36:4	27:36	27:36	4	w-s027-a036-w003	27:36:3	m-w-s027-a036-w003-01	سُلَيْمَانَ	س ل م		position_crosswalk	morpheme_aligned
q:27:36:5	27:36	27:36	5	w-s027-a036-w004	27:36:4	m-w-s027-a036-w004-01	قَالَ	ق و ل		position_crosswalk	morpheme_aligned
q:27:36:6	27:36	27:36	6	w-s027-a036-w005	27:36:5	m-w-s027-a036-w005-02	أَتُمِدُّونَنِ	م د د	بـ	position_crosswalk	morpheme_aligned
q:27:36:7	27:36	27:36	7	w-s027-a036-w006	27:36:6	m-w-s027-a036-w006-01			بـ	surface_root_sequence_fallback	morpheme_aligned
q:27:36:8	27:36	27:36	8	w-s027-a036-w006	27:36:6	m-w-s027-a036-w006-02	بِمَالٍ	م و ل	بـ	position_crosswalk	morpheme_aligned
q:27:36:10	27:36	27:36	10	w-s027-a036-w007	27:36:7	m-w-s027-a036-w007-02	فَمَا			position_crosswalk	morpheme_aligned
q:27:36:11	27:36	27:36	11	w-s027-a036-w008	27:36:8	m-w-s027-a036-w008-01;m-w-s027-a036-w008-02	آتَانِيَ	أ ت ي		surface_root_sequence_fallback	morpheme_aligned
q:27:36:12	27:36	27:36	12	w-s027-a036-w009	27:36:9	m-w-s027-a036-w009-01	اللَّهُ	أ ل ه		surface_root_sequence_fallback	morpheme_aligned
q:27:36:13	27:36	27:36	13	w-s027-a036-w010	27:36:10	m-w-s027-a036-w010-01	خَيْرٌ	خ ي ر	مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:36:14	27:36	27:36	14	w-s027-a036-w011	27:36:11	m-w-s027-a036-w011-01			مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:36:15	27:36	27:36	15	w-s027-a036-w012	27:36:12	m-w-s027-a036-w012-01;m-w-s027-a036-w012-02	آتَاكُمْ	أ ت ي	مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:36:17	27:36	27:36	17	w-s027-a036-w014	27:36:14	m-w-s027-a036-w014-01	أَنْتُمْ			surface_root_sequence_fallback	morpheme_aligned
q:27:36:18	27:36	27:36	18	w-s027-a036-w015	27:36:15	m-w-s027-a036-w015-01			بـ	surface_root_sequence_fallback	morpheme_aligned
q:27:36:19	27:36	27:36	19	w-s027-a036-w015	27:36:15	m-w-s027-a036-w015-02	بِهَدِيَّتِكُمْ	ه د ي	بـ	position_crosswalk	morpheme_aligned
q:27:36:20	27:36	27:36	20	w-s027-a036-w016	27:36:16	m-w-s027-a036-w016-01	تَفْرَحُونَ	ف ر ح	بـ	surface_root_sequence_fallback	morpheme_aligned
q:27:37:1	27:37	27:37	1	w-s027-a037-w001	27:37:1	m-w-s027-a037-w001-01	ارْجِعْ	ر ج ع	إِلَى	position_crosswalk	morpheme_aligned
q:27:37:2	27:37	27:37	2	w-s027-a037-w002	27:37:2	m-w-s027-a037-w002-02;m-w-s027-a037-w002-01			إِلَى	position_crosswalk	morpheme_aligned
q:27:37:5	27:37	27:37	5	w-s027-a037-w003	27:37:3	m-w-s027-a037-w003-03;m-w-s027-a037-w003-05	فَلَنَأْتِيَنَّهُمْ	أ ت ي	بـ	position_crosswalk	morpheme_aligned
q:27:37:6	27:37	27:37	6	w-s027-a037-w004	27:37:4	m-w-s027-a037-w004-01			بـ	position_crosswalk	morpheme_aligned
q:27:37:7	27:37	27:37	7	w-s027-a037-w004	27:37:4	m-w-s027-a037-w004-02	بِجُنُودٍ	ج ن د	بـ	position_crosswalk	morpheme_aligned
q:27:37:8	27:37	27:37	8	w-s027-a037-w005	27:37:5	m-w-s027-a037-w005-01	لَا			position_crosswalk	morpheme_aligned
q:27:37:9	27:37	27:37	9	w-s027-a037-w006	27:37:6	m-w-s027-a037-w006-01	قِبَلَ	ق ب ل	لـ	position_crosswalk	morpheme_aligned
q:27:37:10	27:37	27:37	10	w-s027-a037-w006	27:37:6	m-w-s027-a037-w006-01			لـ	surface_root_sequence_fallback	morpheme_aligned
q:27:37:11	27:37	27:37	11	w-s027-a037-w007	27:37:7	m-w-s027-a037-w007-02	لَهُمْ		لـ	position_crosswalk	morpheme_aligned
q:27:37:15	27:37	27:37	15	w-s027-a037-w009	27:37:9	m-w-s027-a037-w009-03;m-w-s027-a037-w009-05	وَلَنُخْرِجَنَّهُمْ	خ ر ج	مِن	position_crosswalk	morpheme_aligned
q:27:37:16	27:37	27:37	16	w-s027-a037-w010	27:37:10	m-w-s027-a037-w010-02;m-w-s027-a037-w010-01			مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:37:17	27:37	27:37	17	w-s027-a037-w011	27:37:11	m-w-s027-a037-w011-01	أَذِلَّةً	ذ ل ل		surface_root_sequence_fallback	morpheme_aligned
q:27:37:19	27:37	27:37	19	w-s027-a037-w012	27:37:12	m-w-s027-a037-w012-02	وَهُمْ			position_crosswalk	morpheme_aligned
q:27:37:20	27:37	27:37	20	w-s027-a037-w013	27:37:13	m-w-s027-a037-w013-01	صَاغِرُونَ	ص غ ر		surface_root_sequence_fallback	morpheme_aligned
q:27:38:1	27:38	27:38	1	w-s027-a038-w001	27:38:1	m-w-s027-a038-w001-01	قَالَ	ق و ل		position_crosswalk	morpheme_aligned
q:27:38:3	27:38	27:38	3	w-s027-a038-w002	27:38:2	m-w-s027-a038-w002-02	يَاأَيُّهَا	أ ي ي		position_crosswalk	morpheme_aligned
q:27:38:4	27:38	27:38	4	w-s027-a038-w003	27:38:3	m-w-s027-a038-w003-02	الْمَلَأُ	م ل أ		position_crosswalk	morpheme_aligned
q:27:38:5	27:38	27:38	5	w-s027-a038-w004	27:38:4	m-w-s027-a038-w004-01	أَيُّكُمْ	أ ي ي		position_crosswalk	morpheme_aligned
q:27:38:6	27:38	27:38	6	w-s027-a038-w005	27:38:5	m-w-s027-a038-w005-01;m-w-s027-a038-w005-02	يَأْتِينِّي	أ ت ي	بـ	position_crosswalk	morpheme_aligned
q:27:38:7	27:38	27:38	7	w-s027-a038-w006	27:38:6	m-w-s027-a038-w006-01			بـ	position_crosswalk	morpheme_aligned
q:27:38:8	27:38	27:38	8	w-s027-a038-w006	27:38:6	m-w-s027-a038-w006-02	بِعَرْشِهَا	ع ر ش	بـ	position_crosswalk	morpheme_aligned
q:27:38:9	27:38	27:38	9	w-s027-a038-w007	27:38:7	m-w-s027-a038-w007-01	قَبْلَ	ق ب ل		position_crosswalk	morpheme_aligned
q:27:38:10	27:38	27:38	10	w-s027-a038-w008	27:38:8	m-w-s027-a038-w008-01	أَنْ			position_crosswalk	morpheme_aligned
q:27:38:11	27:38	27:38	11	w-s027-a038-w009	27:38:9	m-w-s027-a038-w009-01	يَأْتُونِي	أ ت ي		position_crosswalk	morpheme_aligned
q:27:38:12	27:38	27:38	12	w-s027-a038-w010	27:38:10	m-w-s027-a038-w010-01	مُسْلِمِينَ	س ل م		position_crosswalk	morpheme_aligned
q:27:39:1	27:39	27:39	1	w-s027-a039-w001	27:39:1	m-w-s027-a039-w001-01	قَالَ	ق و ل		position_crosswalk	morpheme_aligned
q:27:39:2	27:39	27:39	2	w-s027-a039-w002	27:39:2	m-w-s027-a039-w002-01	عِفْرِيتٌ	ع ف ر	مِن	position_crosswalk	morpheme_aligned
q:27:39:3	27:39	27:39	3	w-s027-a039-w003	27:39:3	m-w-s027-a039-w003-01			مِن	position_crosswalk	morpheme_aligned
q:27:39:4	27:39	27:39	4	w-s027-a039-w004	27:39:4	m-w-s027-a039-w004-02	الْجِنِّ	ج ن ن	مِن	position_crosswalk	morpheme_aligned
q:27:39:5	27:39	27:39	5	w-s027-a039-w005	27:39:5	m-w-s027-a039-w005-01	أَنَا			position_crosswalk	morpheme_aligned
q:27:39:6	27:39	27:39	6	w-s027-a039-w006	27:39:6	m-w-s027-a039-w006-01;m-w-s027-a039-w006-02	آتِيكَ	أ ت ي	بـ	position_crosswalk	morpheme_aligned
q:27:39:7	27:39	27:39	7	w-s027-a039-w007	27:39:7	m-w-s027-a039-w007-02;m-w-s027-a039-w007-01			بـ	position_crosswalk	morpheme_aligned
q:27:39:8	27:39	27:39	8	w-s027-a039-w008	27:39:8	m-w-s027-a039-w008-01	قَبْلَ	ق ب ل		surface_root_sequence_fallback	morpheme_aligned
q:27:39:9	27:39	27:39	9	w-s027-a039-w009	27:39:9	m-w-s027-a039-w009-01	أَنْ			surface_root_sequence_fallback	morpheme_aligned
q:27:39:10	27:39	27:39	10	w-s027-a039-w010	27:39:10	m-w-s027-a039-w010-01	تَقُومَ	ق و م	مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:39:11	27:39	27:39	11	w-s027-a039-w011	27:39:11	m-w-s027-a039-w011-01			مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:39:12	27:39	27:39	12	w-s027-a039-w012	27:39:12	m-w-s027-a039-w012-01	مَقَامِكَ	ق و م	مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:39:14	27:39	27:39	14	w-s027-a039-w013	27:39:13	m-w-s027-a039-w013-02;m-w-s027-a039-w013-03	وَإِنِّي			position_crosswalk	morpheme_aligned
q:27:39:15	27:39	27:39	15	w-s027-a039-w014	27:39:14	m-w-s027-a039-w014-02;m-w-s027-a039-w014-01			عَلَى	surface_root_sequence_fallback	morpheme_aligned
q:27:39:17	27:39	27:39	17	w-s027-a039-w015	27:39:15	m-w-s027-a039-w015-02	لَقَوِيٌّ	ق و ي	عَلَى	position_crosswalk	morpheme_aligned
q:27:39:18	27:39	27:39	18	w-s027-a039-w016	27:39:16	m-w-s027-a039-w016-01	أَمِينٌ	أ م ن		surface_root_sequence_fallback	morpheme_aligned
q:27:40:1	27:40	27:40	1	w-s027-a040-w001	27:40:1	m-w-s027-a040-w001-01	قَالَ	ق و ل		position_crosswalk	morpheme_aligned
q:27:40:2	27:40	27:40	2	w-s027-a040-w002	27:40:2	m-w-s027-a040-w002-01	الَّذِي	ل ل ذ		position_crosswalk	morpheme_aligned
q:27:40:3	27:40	27:40	3	w-s027-a040-w003	27:40:3	m-w-s027-a040-w003-01	عِنْدَهُ	ع ن د		position_crosswalk	morpheme_aligned
q:27:40:4	27:40	27:40	4	w-s027-a040-w004	27:40:4	m-w-s027-a040-w004-01	عِلْمٌ	ع ل م	مِن	position_crosswalk	morpheme_aligned
q:27:40:5	27:40	27:40	5	w-s027-a040-w005	27:40:5	m-w-s027-a040-w005-01			مِن	position_crosswalk	morpheme_aligned
q:27:40:6	27:40	27:40	6	w-s027-a040-w006	27:40:6	m-w-s027-a040-w006-02	الْكِتَابِ	ك ت ب	مِن	position_crosswalk	morpheme_aligned
q:27:40:7	27:40	27:40	7	w-s027-a040-w007	27:40:7	m-w-s027-a040-w007-01	أَنَا			position_crosswalk	morpheme_aligned
q:27:40:8	27:40	27:40	8	w-s027-a040-w008	27:40:8	m-w-s027-a040-w008-01;m-w-s027-a040-w008-02	آتِيكَ	أ ت ي	بـ	position_crosswalk	morpheme_aligned
q:27:40:9	27:40	27:40	9	w-s027-a040-w009	27:40:9	m-w-s027-a040-w009-02;m-w-s027-a040-w009-01			بـ	position_crosswalk	morpheme_aligned
q:27:40:10	27:40	27:40	10	w-s027-a040-w010	27:40:10	m-w-s027-a040-w010-01	قَبْلَ	ق ب ل		surface_root_sequence_fallback	morpheme_aligned
q:27:40:11	27:40	27:40	11	w-s027-a040-w011	27:40:11	m-w-s027-a040-w011-01	أَنْ			surface_root_sequence_fallback	morpheme_aligned
q:27:40:12	27:40	27:40	12	w-s027-a040-w012	27:40:12	m-w-s027-a040-w012-01	يَرْتَدَّ	ر د د	إِلَى	surface_root_sequence_fallback	morpheme_aligned
q:27:40:13	27:40	27:40	13	w-s027-a040-w013	27:40:13	m-w-s027-a040-w013-02;m-w-s027-a040-w013-01			إِلَى	surface_root_sequence_fallback	morpheme_aligned
q:27:40:14	27:40	27:40	14	w-s027-a040-w014	27:40:14	m-w-s027-a040-w014-01	طَرْفُكَ	ط ر ف		surface_root_sequence_fallback	morpheme_aligned
q:27:40:17	27:40	27:40	17	w-s027-a040-w016	27:40:16	m-w-s027-a040-w016-01;m-w-s027-a040-w016-02	رَآهُ	ر أ ي		surface_root_sequence_fallback	morpheme_aligned
q:27:40:18	27:40	27:40	18	w-s027-a040-w017	27:40:17	m-w-s027-a040-w017-01	مُسْتَقِرَّاً	ق ر ر		surface_root_sequence_fallback	morpheme_aligned
q:27:40:19	27:40	27:40	19	w-s027-a040-w018	27:40:18	m-w-s027-a040-w018-01	عِنْدَهُ	ع ن د		surface_root_sequence_fallback	morpheme_aligned
q:27:40:20	27:40	27:40	20	w-s027-a040-w019	27:40:19	m-w-s027-a040-w019-01	قَالَ	ق و ل		surface_root_sequence_fallback	morpheme_aligned
q:27:40:21	27:40	27:40	21	w-s027-a040-w020	27:40:20	m-w-s027-a040-w020-01	هَذَا		مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:40:22	27:40	27:40	22	w-s027-a040-w021	27:40:21	m-w-s027-a040-w021-01			مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:40:23	27:40	27:40	23	w-s027-a040-w022	27:40:22	m-w-s027-a040-w022-01	فَضْلِ	ف ض ل	مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:40:24	27:40	27:40	24	w-s027-a040-w023	27:40:23	m-w-s027-a040-w023-01	رَبِّي	ر ب ب		surface_root_sequence_fallback	morpheme_aligned
q:27:40:26	27:40	27:40	26	w-s027-a040-w024	27:40:24	m-w-s027-a040-w024-02;m-w-s027-a040-w024-03	لِيَبْلُوَنِي	ب ل و		position_crosswalk	morpheme_aligned
q:27:40:27	27:40	27:40	27	w-s027-a040-w025	27:40:25	m-w-s027-a040-w025-02	أَأَشْكُرُ	ش ك ر		surface_root_sequence_fallback	morpheme_aligned
q:27:40:29	27:40	27:40	29	w-s027-a040-w027	27:40:27	m-w-s027-a040-w027-01	أَكْفُرُ	ك ف ر		surface_root_sequence_fallback	morpheme_aligned
q:27:40:31	27:40	27:40	31	w-s027-a040-w028	27:40:28	m-w-s027-a040-w028-02	وَمَنْ	م ن ن		surface_root_sequence_fallback	morpheme_aligned
q:27:40:32	27:40	27:40	32	w-s027-a040-w029	27:40:29	m-w-s027-a040-w029-01	شَكَرَ	ش ك ر		surface_root_sequence_fallback	morpheme_aligned
q:27:40:35	27:40	27:40	35	w-s027-a040-w029	27:40:29	m-w-s027-a040-w029-01	يَشْكُرُ	ش ك ر	لـ	surface_root_sequence_fallback	morpheme_aligned
q:27:40:36	27:40	27:40	36	w-s027-a040-w032	27:40:32	m-w-s027-a040-w032-01			لـ	surface_root_sequence_fallback	morpheme_aligned
q:27:40:37	27:40	27:40	37	w-s027-a040-w032	27:40:32	m-w-s027-a040-w032-02	لِنَفْسِهِ	ن ف س	لـ	surface_root_sequence_fallback	morpheme_aligned
q:27:40:39	27:40	27:40	39	w-s027-a040-w033	27:40:33	m-w-s027-a040-w033-02	وَمَنْ	م ن ن		surface_root_sequence_fallback	morpheme_aligned
q:27:40:40	27:40	27:40	40	w-s027-a040-w034	27:40:34	m-w-s027-a040-w034-01	كَفَرَ	ك ف ر		surface_root_sequence_fallback	morpheme_aligned
q:27:40:42	27:40	27:40	42	w-s027-a040-w035	27:40:35	m-w-s027-a040-w035-02	فَإِنَّ			surface_root_sequence_fallback	morpheme_aligned
