surah	ayah	word_index	morpheme_index	qac_ref	surface_ar	lemma_ar	root_ar	root_norm	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	number	gender
48	15	29	1	48:15:29:1	يَفْقَهُ	يَفْقَهُ	ف ق ه	ف ق ه	V	STEM	STEM|POS:V|IMPF|LEM:yafoqahu|ROOT:fqh|3MP	IMPF						
48	15	29	2	48:15:29:2	ونَ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	15	30	1	48:15:30:1	إِلَّا	إِلَّا			RES	STEM	STEM|POS:RES|LEM:<il~aA							
48	15	31	1	48:15:31:1	قَلِيلًا	قَلِيل	ق ل ل	ق ل ل	N	STEM	STEM|POS:N|LEM:qaliyl|ROOT:qll|MS|INDEF|ACC							
48	16	1	1	48:16:1:1	قُل	قَالَ	ق و ل	ق و ل	V	STEM	STEM|POS:V|IMPV|LEM:qaAla|ROOT:qwl|2MS	IMPV						
48	16	2	1	48:16:2:1	لِّ				P	PREFIX	PREFIX|l:P+							
48	16	2	2	48:16:2:2	لْ				DET	PREFIX	PREFIX|Al+							
48	16	2	3	48:16:2:3	مُخَلَّفِينَ	مُخَلَّفُون	خ ل ف	خ ل ف	N	STEM	STEM|POS:N|PASS|PCPL|(II)|LEM:muxal~afuwn|ROOT:xlf|MP|GEN			PASS	II			
48	16	3	1	48:16:3:1	مِنَ	مِن			P	STEM	STEM|POS:P|LEM:min							
48	16	4	1	48:16:4:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	16	4	2	48:16:4:2	أَعْرَابِ	أَعْرَاب	ع ر ب	ع ر ب	N	STEM	STEM|POS:N|LEM:>aEoraAb|ROOT:Erb|MP|GEN							
48	16	5	1	48:16:5:1	سَ				FUT	PREFIX	PREFIX|sa+							
48	16	5	2	48:16:5:2	تُدْعَ	دَعَا	د ع و	د ع و	V	STEM	STEM|POS:V|IMPF|PASS|LEM:daEaA|ROOT:dEw|2MP	IMPF		PASS				
48	16	5	3	48:16:5:3	وْنَ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	16	6	1	48:16:6:1	إِلَىٰ	إِلَىٰ			P	STEM	STEM|POS:P|LEM:<ilaY`							
48	16	7	1	48:16:7:1	قَوْمٍ	قَوْم	ق و م	ق و م	N	STEM	STEM|POS:N|LEM:qawom|ROOT:qwm|M|INDEF|GEN							
48	16	8	1	48:16:8:1	أُو۟لِى	أُولِى	ء و ل	ء و ل	N	STEM	STEM|POS:N|LEM:>uwliY|ROOT:Awl|MP|NOM							
48	16	9	1	48:16:9:1	بَأْسٍ	بَأْس	ب ء س	ب ء س	N	STEM	STEM|POS:N|LEM:ba>os|ROOT:bAs|M|INDEF|GEN							
48	16	10	1	48:16:10:1	شَدِيدٍ	شَدِيد	ش د د	ش د د	ADJ	STEM	STEM|POS:ADJ|LEM:$adiyd|ROOT:$dd|MS|INDEF|GEN							
48	16	11	1	48:16:11:1	تُقَٰتِلُ	قَٰتَلَ	ق ت ل	ق ت ل	V	STEM	STEM|POS:V|IMPF|(III)|LEM:qa`tala|ROOT:qtl|2MP	IMPF			III			
48	16	11	2	48:16:11:2	ونَ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	16	11	3	48:16:11:3	هُمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	16	12	1	48:16:12:1	أَوْ	أَو			CONJ	STEM	STEM|POS:CONJ|LEM:>aw							
48	16	13	1	48:16:13:1	يُسْلِمُ	أَسْلَمَ	س ل م	س ل م	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>asolama|ROOT:slm|3MP	IMPF			IV			
48	16	13	2	48:16:13:2	ونَ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	16	14	1	48:16:14:1	فَ				REM	PREFIX	PREFIX|f:REM+							
48	16	14	2	48:16:14:2	إِن	إِن			COND	STEM	STEM|POS:COND|LEM:<in							
48	16	15	1	48:16:15:1	تُطِيعُ	أَطَاعَ	ط و ع	ط و ع	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>aTaAEa|ROOT:TwE|2MP|MOOD:SUBJ	IMPF	SUBJ		IV			
48	16	15	2	48:16:15:2	وا۟				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	16	16	1	48:16:16:1	يُؤْتِ	آتَى	ء ت ي	ء ت ي	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:A^taY|ROOT:Aty|3MS|MOOD:JUS	IMPF	JUS		IV			
48	16	16	2	48:16:16:2	كُمُ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	16	17	1	48:16:17:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	16	18	1	48:16:18:1	أَجْرًا	أَجْر	ء ج ر	ء ج ر	N	STEM	STEM|POS:N|LEM:>ajor|ROOT:Ajr|M|INDEF|ACC							
48	16	19	1	48:16:19:1	حَسَنًا	حَسَن	ح س ن	ح س ن	ADJ	STEM	STEM|POS:ADJ|LEM:Hasan|ROOT:Hsn|MS|INDEF|ACC							
48	16	20	1	48:16:20:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	16	20	2	48:16:20:2	إِن	إِن			COND	STEM	STEM|POS:COND|LEM:<in							
48	16	21	1	48:16:21:1	تَتَوَلَّ	تَوَلَّىٰ	و ل ي	و ل ي	V	STEM	STEM|POS:V|IMPF|(V)|LEM:tawal~aY`|ROOT:wly|2MP|MOOD:SUBJ	IMPF	SUBJ		V			
48	16	21	2	48:16:21:2	وْا۟				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	16	22	1	48:16:22:1	كَ				P	PREFIX	PREFIX|ka+							
48	16	22	2	48:16:22:2	مَا	مَا			SUB	STEM	STEM|POS:SUB|LEM:maA							
48	16	23	1	48:16:23:1	تَوَلَّيْ	تَوَلَّىٰ	و ل ي	و ل ي	V	STEM	STEM|POS:V|PERF|(V)|LEM:tawal~aY`|ROOT:wly|2MP	PERF			V			
48	16	23	2	48:16:23:2	تُم				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	16	24	1	48:16:24:1	مِّن	مِن			P	STEM	STEM|POS:P|LEM:min							
48	16	25	1	48:16:25:1	قَبْلُ	قَبْل	ق ب ل	ق ب ل	N	STEM	STEM|POS:N|LEM:qabol|ROOT:qbl|GEN							
48	16	26	1	48:16:26:1	يُعَذِّبْ	عَذَّبَ	ع ذ ب	ع ذ ب	V	STEM	STEM|POS:V|IMPF|(II)|LEM:Ea*~aba|ROOT:E*b|3MS|MOOD:JUS	IMPF	JUS		II			
48	16	26	2	48:16:26:2	كُمْ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	16	27	1	48:16:27:1	عَذَابًا	عَذَاب	ع ذ ب	ع ذ ب	N	STEM	STEM|POS:N|LEM:Ea*aAb|ROOT:E*b|M|INDEF|ACC							
48	16	28	1	48:16:28:1	أَلِيمًا	أَلِيم	ء ل م	ء ل م	ADJ	STEM	STEM|POS:ADJ|LEM:>aliym|ROOT:Alm|MS|INDEF|ACC							
48	17	1	1	48:17:1:1	لَّيْسَ	لَّيْسَ	ل ي س	ل ي س	V	STEM	STEM|POS:V|PERF|LEM:l~ayosa|ROOT:lys|SP:kaAn|3MS	PERF						
48	17	2	1	48:17:2:1	عَلَى	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`							
48	17	3	1	48:17:3:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	17	3	2	48:17:3:2	أَعْمَىٰ	أَعْمَىٰ	ع م ي	ع م ي	N	STEM	STEM|POS:N|LEM:>aEomaY`|ROOT:Emy|M|GEN							
48	17	4	1	48:17:4:1	حَرَجٌ	حَرَج	ح ر ج	ح ر ج	N	STEM	STEM|POS:N|LEM:Haraj|ROOT:Hrj|M|INDEF|NOM							
48	17	5	1	48:17:5:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	17	5	2	48:17:5:2	لَا	لَا			NEG	STEM	STEM|POS:NEG|LEM:laA							
48	17	6	1	48:17:6:1	عَلَى	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`							
48	17	7	1	48:17:7:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	17	7	2	48:17:7:2	أَعْرَجِ	أَعْرَج	ع ر ج	ع ر ج	N	STEM	STEM|POS:N|LEM:>aEoraj|ROOT:Erj|M|GEN							
48	17	8	1	48:17:8:1	حَرَجٌ	حَرَج	ح ر ج	ح ر ج	N	STEM	STEM|POS:N|LEM:Haraj|ROOT:Hrj|M|INDEF|NOM							
48	17	9	1	48:17:9:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	17	9	2	48:17:9:2	لَا	لَا			NEG	STEM	STEM|POS:NEG|LEM:laA							
48	17	10	1	48:17:10:1	عَلَى	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`							
48	17	11	1	48:17:11:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	17	11	2	48:17:11:2	مَرِيضِ	مَّرِيض	م ر ض	م ر ض	N	STEM	STEM|POS:N|LEM:m~ariyD|ROOT:mrD|MS|GEN							
48	17	12	1	48:17:12:1	حَرَجٌ	حَرَج	ح ر ج	ح ر ج	N	STEM	STEM|POS:N|LEM:Haraj|ROOT:Hrj|M|INDEF|NOM							
48	17	13	1	48:17:13:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	17	13	2	48:17:13:2	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man							
48	17	14	1	48:17:14:1	يُطِعِ	أَطَاعَ	ط و ع	ط و ع	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>aTaAEa|ROOT:TwE|3MS|MOOD:JUS	IMPF	JUS		IV			
48	17	15	1	48:17:15:1	ٱللَّهَ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|ACC							
48	17	16	1	48:17:16:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	17	16	2	48:17:16:2	رَسُولَ	رَسُول	ر س ل	ر س ل	N	STEM	STEM|POS:N|LEM:rasuwl|ROOT:rsl|M|ACC							
48	17	16	3	48:17:16:3	هُۥ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	17	17	1	48:17:17:1	يُدْخِلْ	أُدْخِلَ	د خ ل	د خ ل	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>udoxila|ROOT:dxl|3MS|MOOD:JUS	IMPF	JUS		IV			
48	17	17	2	48:17:17:2	هُ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	17	18	1	48:17:18:1	جَنَّٰتٍ	جَنَّة	ج ن ن	ج ن ن	N	STEM	STEM|POS:N|LEM:jan~ap|ROOT:jnn|FP|INDEF|GEN							
48	17	19	1	48:17:19:1	تَجْرِى	جَرَيْ	ج ر ي	ج ر ي	V	STEM	STEM|POS:V|IMPF|LEM:jarayo|ROOT:jry|3FS	IMPF						
48	17	20	1	48:17:20:1	مِن	مِن			P	STEM	STEM|POS:P|LEM:min							
48	17	21	1	48:17:21:1	تَحْتِ	تَحْت	ت ح ت	ت ح ت	N	STEM	STEM|POS:N|LEM:taHot|ROOT:tHt|GEN							
48	17	21	2	48:17:21:2	هَا				PRON	SUFFIX	SUFFIX|PRON:3FS							
48	17	22	1	48:17:22:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	17	22	2	48:17:22:2	أَنْهَٰرُ	نَهَر	ن ه ر	ن ه ر	N	STEM	STEM|POS:N|LEM:nahar|ROOT:nhr|MP|NOM							
48	17	23	1	48:17:23:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	17	23	2	48:17:23:2	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man							
48	17	24	1	48:17:24:1	يَتَوَلَّ	تَوَلَّىٰ	و ل ي	و ل ي	V	STEM	STEM|POS:V|IMPF|(V)|LEM:tawal~aY`|ROOT:wly|3MS|MOOD:JUS	IMPF	JUS		V			
48	17	25	1	48:17:25:1	يُعَذِّبْ	عَذَّبَ	ع ذ ب	ع ذ ب	V	STEM	STEM|POS:V|IMPF|(II)|LEM:Ea*~aba|ROOT:E*b|3MS|MOOD:JUS	IMPF	JUS		II			
48	17	25	2	48:17:25:2	هُ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	17	26	1	48:17:26:1	عَذَابًا	عَذَاب	ع ذ ب	ع ذ ب	N	STEM	STEM|POS:N|LEM:Ea*aAb|ROOT:E*b|M|INDEF|ACC							
48	17	27	1	48:17:27:1	أَلِيمًا	أَلِيم	ء ل م	ء ل م	ADJ	STEM	STEM|POS:ADJ|LEM:>aliym|ROOT:Alm|MS|INDEF|ACC							
48	18	1	1	48:18:1:1	لَّ				EMPH	PREFIX	PREFIX|l:EMPH+							
48	18	1	2	48:18:1:2	قَدْ	قَد			CERT	STEM	STEM|POS:CERT|LEM:qad							
48	18	2	1	48:18:2:1	رَضِىَ	رَّضِىَ	ر ض و	ر ض و	V	STEM	STEM|POS:V|PERF|LEM:r~aDiYa|ROOT:rDw|3MS	PERF						
48	18	3	1	48:18:3:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	18	4	1	48:18:4:1	عَنِ	عَن			P	STEM	STEM|POS:P|LEM:Ean							
48	18	5	1	48:18:5:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	18	5	2	48:18:5:2	مُؤْمِنِينَ	مُؤْمِن	ء م ن	ء م ن	N	STEM	STEM|POS:N|ACT|PCPL|(IV)|LEM:mu&omin|ROOT:Amn|MP|GEN			ACT	IV			
48	18	6	1	48:18:6:1	إِذْ	إِذ			T	STEM	STEM|POS:T|LEM:<i*							
48	18	7	1	48:18:7:1	يُبَايِعُ	بَايَعْ	ب ي ع	ب ي ع	V	STEM	STEM|POS:V|IMPF|(III)|LEM:baAyaEo|ROOT:byE|3MP	IMPF			III			
48	18	7	2	48:18:7:2	ونَ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	18	7	3	48:18:7:3	كَ				PRON	SUFFIX	SUFFIX|PRON:2MS							
48	18	8	1	48:18:8:1	تَحْتَ	تَحْت	ت ح ت	ت ح ت	N	STEM	STEM|POS:N|LEM:taHot|ROOT:tHt|ACC							
48	18	9	1	48:18:9:1	ٱل				DET	PREFIX	PREFIX|Al+							
48	18	9	2	48:18:9:2	شَّجَرَةِ	شَجَرَة	ش ج ر	ش ج ر	N	STEM	STEM|POS:N|LEM:$ajarap|ROOT:$jr|F|GEN							
48	18	10	1	48:18:10:1	فَ				CONJ	PREFIX	PREFIX|f:CONJ+							
48	18	10	2	48:18:10:2	عَلِمَ	عَلِمَ	ع ل م	ع ل م	V	STEM	STEM|POS:V|PERF|LEM:Ealima|ROOT:Elm|3MS	PERF						
48	18	11	1	48:18:11:1	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA							
48	18	12	1	48:18:12:1	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY							
48	18	13	1	48:18:13:1	قُلُوبِ	قَلْب	ق ل ب	ق ل ب	N	STEM	STEM|POS:N|LEM:qalob|ROOT:qlb|FP|GEN							
48	18	13	2	48:18:13:2	هِمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	18	14	1	48:18:14:1	فَ				REM	PREFIX	PREFIX|f:REM+							
48	18	14	2	48:18:14:2	أَنزَلَ	أَنزَلَ	ن ز ل	ن ز ل	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>anzala|ROOT:nzl|3MS	PERF			IV			
48	18	15	1	48:18:15:1	ٱل				DET	PREFIX	PREFIX|Al+							
48	18	15	2	48:18:15:2	سَّكِينَةَ	سَكِينَة	س ك ن	س ك ن	N	STEM	STEM|POS:N|LEM:sakiynap|ROOT:skn|F|ACC							
48	18	16	1	48:18:16:1	عَلَيْ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`							
48	18	16	2	48:18:16:2	هِمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	18	17	1	48:18:17:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	18	17	2	48:18:17:2	أَثَٰبَ	أَثَٰبَ	ث و ب	ث و ب	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>ava`ba|ROOT:vwb|3MS	PERF			IV			
48	18	17	3	48:18:17:3	هُمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	18	18	1	48:18:18:1	فَتْحًا	فَتْح	ف ت ح	ف ت ح	N	STEM	STEM|POS:N|LEM:fatoH|ROOT:ftH|M|INDEF|ACC							
48	18	19	1	48:18:19:1	قَرِيبًا	قَرِيب	ق ر ب	ق ر ب	ADJ	STEM	STEM|POS:ADJ|LEM:qariyb|ROOT:qrb|MS|INDEF|ACC							
48	19	1	1	48:19:1:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	19	1	2	48:19:1:2	مَغَانِمَ	مَغَانِم	غ ن م	غ ن م	N	STEM	STEM|POS:N|LEM:magaAnim|ROOT:gnm|MP|ACC							
48	19	2	1	48:19:2:1	كَثِيرَةً	كَثِيرَة	ك ث ر	ك ث ر	ADJ	STEM	STEM|POS:ADJ|LEM:kaviyrap|ROOT:kvr|FS|INDEF|ACC							
48	19	3	1	48:19:3:1	يَأْخُذُ	أَخَذَ	ء خ ذ	ء خ ذ	V	STEM	STEM|POS:V|IMPF|LEM:>axa*a|ROOT:Ax*|3MP	IMPF						
48	19	3	2	48:19:3:2	ونَ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	19	3	3	48:19:3:3	هَا				PRON	SUFFIX	SUFFIX|PRON:3FS							
48	19	4	1	48:19:4:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	19	4	2	48:19:4:2	كَانَ	كَانَ	ك و ن	ك و ن	V	STEM	STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS	PERF						
48	19	5	1	48:19:5:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	19	6	1	48:19:6:1	عَزِيزًا	عَزِيز	ع ز ز	ع ز ز	ADJ	STEM	STEM|POS:ADJ|LEM:Eaziyz|ROOT:Ezz|MS|INDEF|ACC							
48	19	7	1	48:19:7:1	حَكِيمًا	حَكِيم	ح ك م	ح ك م	ADJ	STEM	STEM|POS:ADJ|LEM:Hakiym|ROOT:Hkm|MS|INDEF|ACC							
48	20	1	1	48:20:1:1	وَعَدَ	وَعَدَ	و ع د	و ع د	V	STEM	STEM|POS:V|PERF|LEM:waEada|ROOT:wEd|3MS	PERF						
48	20	1	2	48:20:1:2	كُمُ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	20	2	1	48:20:2:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	20	3	1	48:20:3:1	مَغَانِمَ	مَغَانِم	غ ن م	غ ن م	N	STEM	STEM|POS:N|LEM:magaAnim|ROOT:gnm|MP|ACC							
48	20	4	1	48:20:4:1	كَثِيرَةً	كَثِيرَة	ك ث ر	ك ث ر	ADJ	STEM	STEM|POS:ADJ|LEM:kaviyrap|ROOT:kvr|FS|INDEF|ACC							
48	20	5	1	48:20:5:1	تَأْخُذُ	أَخَذَ	ء خ ذ	ء خ ذ	V	STEM	STEM|POS:V|IMPF|LEM:>axa*a|ROOT:Ax*|2MP	IMPF						
48	20	5	2	48:20:5:2	ونَ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	20	5	3	48:20:5:3	هَا				PRON	SUFFIX	SUFFIX|PRON:3FS							
48	20	6	1	48:20:6:1	فَ				CONJ	PREFIX	PREFIX|f:CONJ+							
48	20	6	2	48:20:6:2	عَجَّلَ	عَجَّلَ	ع ج ل	ع ج ل	V	STEM	STEM|POS:V|PERF|(II)|LEM:Eaj~ala|ROOT:Ejl|3MS	PERF			II			
48	20	7	1	48:20:7:1	لَ				P	PREFIX	PREFIX|l:P+							
48	20	7	2	48:20:7:2	كُمْ				PRON	STEM	STEM|POS:PRON|2MP							
48	20	8	1	48:20:8:1	هَٰذِهِۦ	هَٰذَا			DEM	STEM	STEM|POS:DEM|LEM:ha`*aA|FS							
48	20	9	1	48:20:9:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	20	9	2	48:20:9:2	كَفَّ	كَفَّ	ك ف ف	ك ف ف	V	STEM	STEM|POS:V|PERF|LEM:kaf~a|ROOT:kff|3MS	PERF						
48	20	10	1	48:20:10:1	أَيْدِىَ	يَد	ي د ي	ي د ي	N	STEM	STEM|POS:N|LEM:yad|ROOT:ydy|FP|ACC							
48	20	11	1	48:20:11:1	ٱل				DET	PREFIX	PREFIX|Al+							
48	20	11	2	48:20:11:2	نَّاسِ	نَّاس	ن و س	ن و س	N	STEM	STEM|POS:N|LEM:n~aAs|ROOT:nws|MP|GEN							
48	20	12	1	48:20:12:1	عَن	عَن			P	STEM	STEM|POS:P|LEM:Ean							
48	20	12	2	48:20:12:2	كُمْ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	20	13	1	48:20:13:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	20	13	2	48:20:13:2	لِ				PRP	PREFIX	PREFIX|l:PRP+							
48	20	13	3	48:20:13:3	تَكُونَ	كَانَ	ك و ن	ك و ن	V	STEM	STEM|POS:V|IMPF|LEM:kaAna|ROOT:kwn|SP:kaAn|3FS|MOOD:SUBJ	IMPF	SUBJ					
48	20	14	1	48:20:14:1	ءَايَةً	ءَايَة	ء ي ي	ء ي ي	N	STEM	STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FS|INDEF|ACC							
48	20	15	1	48:20:15:1	لِّ				P	PREFIX	PREFIX|l:P+							
48	20	15	2	48:20:15:2	لْ				DET	PREFIX	PREFIX|Al+							
48	20	15	3	48:20:15:3	مُؤْمِنِينَ	مُؤْمِن	ء م ن	ء م ن	N	STEM	STEM|POS:N|ACT|PCPL|(IV)|LEM:mu&omin|ROOT:Amn|MP|GEN			ACT	IV			
48	20	16	1	48:20:16:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	20	16	2	48:20:16:2	يَهْدِيَ	هَدَى	ه د ي	ه د ي	V	STEM	STEM|POS:V|IMPF|LEM:hadaY|ROOT:hdy|3MS|MOOD:SUBJ	IMPF	SUBJ					
48	20	16	3	48:20:16:3	كُمْ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	20	17	1	48:20:17:1	صِرَٰطًا	صِرَٰط	ص ر ط	ص ر ط	N	STEM	STEM|POS:N|LEM:Sira`T|ROOT:SrT|M|INDEF|ACC							
48	20	18	1	48:20:18:1	مُّسْتَقِيمًا	مُّسْتَقِيم	ق و م	ق و م	N	STEM	STEM|POS:N|ACT|PCPL|(X)|LEM:m~usotaqiym|ROOT:qwm|M|INDEF|ACC			ACT	X			
48	21	1	1	48:21:1:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	21	1	2	48:21:1:2	أُخْرَىٰ	آخَر	ء خ ر	ء خ ر	N	STEM	STEM|POS:N|LEM:A^xar|ROOT:Axr|FS|NOM							
48	21	2	1	48:21:2:1	لَمْ	لَم			NEG	STEM	STEM|POS:NEG|LEM:lam							
48	21	3	1	48:21:3:1	تَقْدِرُ	قَدَرَ	ق د ر	ق د ر	V	STEM	STEM|POS:V|IMPF|LEM:qadara|ROOT:qdr|2MP|MOOD:JUS	IMPF	JUS					
48	21	3	2	48:21:3:2	وا۟				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	21	4	1	48:21:4:1	عَلَيْ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`							
48	21	4	2	48:21:4:2	هَا				PRON	SUFFIX	SUFFIX|PRON:3FS							
48	21	5	1	48:21:5:1	قَدْ	قَد			CERT	STEM	STEM|POS:CERT|LEM:qad							
48	21	6	1	48:21:6:1	أَحَاطَ	أَحَاطَ	ح و ط	ح و ط	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>aHaATa|ROOT:HwT|3MS	PERF			IV			
48	21	7	1	48:21:7:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	21	8	1	48:21:8:1	بِ				P	PREFIX	PREFIX|bi+							
48	21	8	2	48:21:8:2	هَا				PRON	STEM	STEM|POS:PRON|3FS							
48	21	9	1	48:21:9:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	21	9	2	48:21:9:2	كَانَ	كَانَ	ك و ن	ك و ن	V	STEM	STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS	PERF						
48	21	10	1	48:21:10:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	21	11	1	48:21:11:1	عَلَىٰ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`							
48	21	12	1	48:21:12:1	كُلِّ	كُلّ	ك ل ل	ك ل ل	N	STEM	STEM|POS:N|LEM:kul~|ROOT:kll|M|GEN							
48	21	13	1	48:21:13:1	شَىْءٍ	شَىْء	ش ي ء	ش ي ء	N	STEM	STEM|POS:N|LEM:$aYo'|ROOT:$yA|M|INDEF|GEN							
48	21	14	1	48:21:14:1	قَدِيرًا	قَدِير	ق د ر	ق د ر	N	STEM	STEM|POS:N|LEM:qadiyr|ROOT:qdr|M|INDEF|ACC							
48	22	1	1	48:22:1:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	22	1	2	48:22:1:2	لَوْ	لَو			COND	STEM	STEM|POS:COND|LEM:law							
48	22	2	1	48:22:2:1	قَٰتَلَ	قَٰتَلَ	ق ت ل	ق ت ل	V	STEM	STEM|POS:V|PERF|(III)|LEM:qa`tala|ROOT:qtl|3MS	PERF			III			
48	22	2	2	48:22:2:2	كُمُ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	22	3	1	48:22:3:1	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP							
48	22	4	1	48:22:4:1	كَفَرُ	كَفَرَ	ك ف ر	ك ف ر	V	STEM	STEM|POS:V|PERF|LEM:kafara|ROOT:kfr|3MP	PERF						
48	22	4	2	48:22:4:2	وا۟				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	22	5	1	48:22:5:1	لَ				EMPH	PREFIX	PREFIX|l:EMPH+							
48	22	5	2	48:22:5:2	وَلَّ	وَلَّىٰ	و ل ي	و ل ي	V	STEM	STEM|POS:V|PERF|(II)|LEM:wal~aY`|ROOT:wly|3MP	PERF			II			
48	22	5	3	48:22:5:3	وُا۟				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	22	6	1	48:22:6:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	22	6	2	48:22:6:2	أَدْبَٰرَ	دُبُر	د ب ر	د ب ر	N	STEM	STEM|POS:N|LEM:dubur|ROOT:dbr|MP|ACC							
48	22	7	1	48:22:7:1	ثُمَّ	ثُمّ			CONJ	STEM	STEM|POS:CONJ|LEM:vum~							
48	22	8	1	48:22:8:1	لَا	لَا			NEG	STEM	STEM|POS:NEG|LEM:laA							
48	22	9	1	48:22:9:1	يَجِدُ	وَجَدَ	و ج د	و ج د	V	STEM	STEM|POS:V|IMPF|LEM:wajada|ROOT:wjd|3MP	IMPF						
48	22	9	2	48:22:9:2	ونَ				PRON	SUFFIX	SUFFIX|PRON:3MP							
