edge_id	source_position	target_position	edge_type	direction	confidence	exact_surface_span	evidence	reason
ae:v3:s048:020:pass1:attach:a7	q:48:20:7	q:48:20:8	prep_complement	head-to-dependent	high	فَعَجَّلَ	case_government	لَكُمْ marks the beneficiaries of عَجَّلَ.
ae:v3:s048:020:pass1:attach:a8	q:48:20:7	q:48:20:9	direct_object	head-to-dependent	high	فَعَجَّلَ | هَذِهِ	case_government	هَٰذِهِ is the object hastened by عَجَّلَ.
ae:v3:s048:020:pass1:attach:a9	q:48:20:11	q:48:20:12	direct_object	head-to-dependent	high	وَكَفَّ | أَيْدِيَ	case_government	أَيْدِيَ is the object restrained by كَفَّ.
ae:v3:s048:020:pass1:attach:a10	q:48:20:12	q:48:20:13	idafa	head-to-dependent	high	أَيْدِيَ | النَّاسِ	morphology	ٱلنَّاسِ is the genitive complement of أَيْدِيَ.
ae:v3:s048:020:pass1:attach:a11	q:48:20:11	q:48:20:14	prep_complement	head-to-dependent	high	وَكَفَّ	case_government	عَنكُمْ marks those from whom the hands were restrained.
ae:v3:s048:020:pass1:attach:a12	q:48:20:17	q:48:20:18	kana_predicate	head-to-dependent	high	وَلِتَكُونَ | آيَةً	case_government	ءَايَةً is the predicate of تَكُونَ.
ae:v3:s048:020:pass1:attach:a13	q:48:20:18	q:48:20:20	prep_complement	head-to-dependent	high	آيَةً | لِلْمُؤْمِنِينَ	case_government	لِّلْمُؤْمِنِينَ attaches the beneficiary class to ءَايَةً.
ae:v3:s048:020:pass1:attach:a14	q:48:20:22	q:48:20:22	direct_object	head-to-dependent	high	وَيَهْدِيَكُمْ	morphology	The كُمْ in يَهْدِيَكُمْ is the first object suffix.
ae:v3:s048:020:pass1:attach:a15	q:48:20:22	q:48:20:23	direct_object	head-to-dependent	high	وَيَهْدِيَكُمْ | صِرَاطَاً	case_government	صِرَٰطًا is the explicit path object of يَهْدِيَكُمْ.
ae:v3:s048:020:pass1:attach:a16	q:48:20:23	q:48:20:24	adjective	head-to-dependent	high	صِرَاطَاً | مُسْتَقِيمَاً	agreement;case_government	مُّسْتَقِيمًا qualifies صِرَٰطًا.
ae:v3:s048:021:pass1:attach:a1	q:48:21:2	q:48:21:4	adjective	head-to-dependent	high	وَأُخْرَى | تَقْدِرُوا	local_syntax	لَمْ تَقْدِرُوا عَلَيْهَا functions as the descriptive clause for أُخْرَى.
ae:v3:s048:021:pass1:attach:a2	q:48:21:4	q:48:21:5	prep_complement	head-to-dependent	high	تَقْدِرُوا	case_government;local_syntax	The pronoun in عَلَيْهَا is governed by عَلَى as complement of تَقْدِرُوا.
ae:v3:s048:021:pass1:attach:a3	q:48:21:7	q:48:21:8	subject	head-to-dependent	high	أَحَاطَ | اللَّهُ	case_government;word_order	ٱللَّهُ is nominative after أَحَاطَ and supplies its explicit subject.
ae:v3:s048:021:pass1:attach:a4	q:48:21:7	q:48:21:9	prep_complement	head-to-dependent	high	أَحَاطَ	case_government;local_syntax	The pronoun in بِهَا is the bāʾ-governed complement of أَحَاطَ.
ae:v3:s048:021:pass1:attach:a5	q:48:21:11	q:48:21:12	subject	head-to-dependent	high	وَكَانَ | اللَّهُ	case_government;local_syntax	ٱللَّهُ is the ism of كَانَ.
ae:v3:s048:021:pass1:attach:a6	q:48:21:16	q:48:21:14	prep_complement	head-to-dependent	high	قَدِيرَاً | كُلِّ	case_government	كُلِّ is governed by عَلَى in the scope phrase for قَدِيرًا.
ae:v3:s048:021:pass1:attach:a7	q:48:21:14	q:48:21:15	idafa	head-to-dependent	high	كُلِّ | شَيْءٍ	morphology;case_government	كُلِّ is construct and takes شَىْءٍ as its genitive complement.
ae:v3:s048:021:pass1:attach:a8	q:48:21:11	q:48:21:16	kana_predicate	head-to-dependent	high	وَكَانَ | قَدِيرَاً	case_government;local_syntax	قَدِيرًا is accusative as the predicate of كَانَ.
ae:v3:s048:022:pass1:attach:a1	q:48:22:3	q:48:22:3	direct_object	head-to-dependent	high	قَاتَلَكُمُ	morphology	The كُم suffix in قَاتَلَكُمُ follows the verb ending and is the object pronoun.
ae:v3:s048:022:pass1:attach:a2	q:48:22:3	q:48:22:4	subject	head-to-dependent	high	قَاتَلَكُمُ | الَّذِينَ	word_order;local_syntax	ٱلَّذِينَ supplies the explicit subject of قَاتَلَكُمُ.
ae:v3:s048:022:pass1:attach:a3	q:48:22:4	q:48:22:5	adjective	head-to-dependent	high	الَّذِينَ | كَفَرُوا	local_syntax	كَفَرُوا completes the relative description of ٱلَّذِينَ.
ae:v3:s048:022:pass1:attach:a4	q:48:22:7	q:48:22:8	direct_object	head-to-dependent	high	لَوَلَّوُا | الْأَدْبَارَ	case_government;local_syntax	ٱلْأَدْبَارَ is the accusative object of وَلَّوُا.
ae:v3:s048:022:pass1:attach:a5	q:48:22:11	q:48:22:12	direct_object	head-to-dependent	high	يَجِدُونَ | وَلِيَّاً	case_government;local_syntax	وَلِيًّا is accusative as the object of يَجِدُونَ.
ae:v3:s048:022:pass1:attach:a6	q:48:22:11	q:48:22:15	direct_object	head-to-dependent	high	يَجِدُونَ | نَصِيرَاً	case_government;parallelism	نَصِيرًا is the second negated object under يَجِدُونَ.
ae:v3:s048:022:pass1:attach:a7	q:48:22:12	q:48:22:15	conjoined	head-to-dependent	high	وَلِيَّاً | نَصِيرَاً	parallelism;local_syntax	وَلَا نَصِيرًا coordinates نَصِيرًا with وَلِيًّا.
ae:v3:s048:023:pass1:attach:a1	q:48:23:1	q:48:23:2	idafa	head-to-dependent	high	سُنَّةَ | اللَّهِ	morphology;case_government	سُنَّةَ is construct and takes ٱللَّهِ as its genitive complement.
ae:v3:s048:023:pass1:attach:a2	q:48:23:1	q:48:23:5	adjective	head-to-dependent	high	سُنَّةَ | خَلَتْ	local_syntax	ٱلَّتِى قَدْ خَلَتْ مِن قَبْلُ is the relative description of سُنَّةَ.
ae:v3:s048:023:pass1:attach:a3	q:48:23:5	q:48:23:7	prep_complement	head-to-dependent	high	خَلَتْ | قَبْلُ	case_government	قَبْلُ is governed by مِن as the temporal complement of خَلَتْ.
ae:v3:s048:023:pass1:attach:a4	q:48:23:10	q:48:23:12	prep_complement	head-to-dependent	high	تَجِدَ | لِسُنَّةِ	case_government;local_syntax	سُنَّةِ is governed by لِ in the domain phrase for تَجِدَ.
ae:v3:s048:023:pass1:attach:a5	q:48:23:12	q:48:23:13	idafa	head-to-dependent	high	لِسُنَّةِ | اللَّهِ	morphology;case_government	سُنَّةِ is construct and takes ٱللَّهِ as its genitive complement.
ae:v3:s048:023:pass1:attach:a6	q:48:23:10	q:48:23:14	direct_object	head-to-dependent	high	تَجِدَ | تَبْدِيلَاً	case_government	تَبْدِيلًا is the accusative object of تَجِدَ.
ae:v3:s048:024:pass1:attach:a1	q:48:24:2	q:48:24:3	predication	head-to-dependent	high	وَهُوَ | الَّذِي	local_syntax	ٱلَّذِى is the predicate of هُوَ.
ae:v3:s048:024:pass1:attach:a2	q:48:24:4	q:48:24:5	direct_object	head-to-dependent	high	كَفَّ | أَيْدِيَهُمْ	case_government	أَيْدِيَهُمْ is the accusative object of كَفَّ.
ae:v3:s048:024:pass1:attach:a3	q:48:24:4	q:48:24:6	prep_complement	head-to-dependent	high	كَفَّ	case_government;local_syntax	The كُم in عَنكُمْ is governed by عَنْ as complement of كَفَّ.
ae:v3:s048:024:pass1:attach:a4	q:48:24:4	q:48:24:8	direct_object	head-to-dependent	high	كَفَّ | وَأَيْدِيَكُمْ	case_government;parallelism	أَيْدِيَكُمْ is a second object governed by كَفَّ.
ae:v3:s048:024:pass1:attach:a5	q:48:24:5	q:48:24:8	conjoined	head-to-dependent	high	أَيْدِيَهُمْ | وَأَيْدِيَكُمْ	parallelism;local_syntax	وَأَيْدِيَكُمْ coordinates the second hands phrase with أَيْدِيَهُمْ.
ae:v3:s048:024:pass1:attach:a6	q:48:24:4	q:48:24:9	prep_complement	head-to-dependent	high	كَفَّ	case_government;local_syntax	The هُم in عَنْهُم is governed by عَنْ with the restraining verb كَفَّ.
ae:v3:s048:024:pass1:attach:a7	q:48:24:4	q:48:24:11	prep_complement	head-to-dependent	high	كَفَّ | بِبَطْنِ	case_government;local_syntax	بِبَطْنِ مَكَّةَ gives the place of كَفَّ.
ae:v3:s048:024:pass1:attach:a8	q:48:24:11	q:48:24:12	idafa	head-to-dependent	high	بِبَطْنِ | مَكَّةَ	morphology;case_government	بَطْنِ is construct and takes مَكَّةَ as genitive complement.
ae:v3:s048:024:pass1:attach:a9	q:48:24:4	q:48:24:14	prep_complement	head-to-dependent	high	كَفَّ | بَعْدِ	case_government;local_syntax	بَعْدِ is governed by مِن in the temporal phrase after كَفَّ.
ae:v3:s048:024:pass1:attach:a10	q:48:24:14	q:48:24:15	clausal_complement	head-to-dependent	high	بَعْدِ | أَنْ	local_syntax	أَنْ أَظْفَرَكُمْ عَلَيْهِمْ supplies the clause complement of بَعْدِ.
ae:v3:s048:024:pass1:attach:a11	q:48:24:16	q:48:24:16	direct_object	head-to-dependent	high	أَظْفَرَكُمْ	morphology	The كُم suffix in أَظْفَرَكُمْ is the object pronoun after the verbal stem.
ae:v3:s048:024:pass1:attach:a12	q:48:24:16	q:48:24:17	prep_complement	head-to-dependent	high	أَظْفَرَكُمْ	case_government;local_syntax	The هُم in عَلَيْهِمْ is governed by عَلَى as complement of أَظْفَرَكُمْ.
ae:v3:s048:024:pass1:attach:a13	q:48:24:19	q:48:24:20	subject	head-to-dependent	high	وَكَانَ | اللَّهُ	case_government;local_syntax	ٱللَّهُ is the ism of كَانَ.
ae:v3:s048:024:pass1:attach:a14	q:48:24:24	q:48:24:22	prep_complement	head-to-dependent	high	بَصِيرَاً | بِمَا	case_government;local_syntax	مَا is governed by بِ in the scope phrase for بَصِيرًا.
ae:v3:s048:024:pass1:attach:a15	q:48:24:22	q:48:24:23	adjective	head-to-dependent	high	بِمَا | تَعْمَلُونَ	local_syntax	تَعْمَلُونَ completes the relative content of مَا.
ae:v3:s048:024:pass1:attach:a16	q:48:24:19	q:48:24:24	kana_predicate	head-to-dependent	high	وَكَانَ | بَصِيرَاً	case_government;local_syntax	بَصِيرًا is accusative as the predicate of كَانَ.
ae:v3:s048:025:pass1:attach:a1	q:48:25:1	q:48:25:2	predication	head-to-dependent	high	هُمُ | الَّذِينَ	local_syntax	ٱلَّذِينَ is the predicate of هُمُ.
ae:v3:s048:025:pass1:attach:a2	q:48:25:2	q:48:25:3	adjective	head-to-dependent	high	الَّذِينَ | كَفَرُوا	local_syntax	كَفَرُوا وَصَدُّوكُمْ completes the relative predicate ٱلَّذِينَ.
ae:v3:s048:025:pass1:attach:a3	q:48:25:3	q:48:25:5	conjoined	head-to-dependent	high	كَفَرُوا | وَصَدُّوكُمْ	parallelism;local_syntax	وَصَدُّوكُمْ coordinates صَدُّوكُمْ with كَفَرُوا under the same relative subject.
ae:v3:s048:025:pass1:attach:a4	q:48:25:5	q:48:25:5	direct_object	head-to-dependent	high	وَصَدُّوكُمْ	morphology	The كُم suffix in صَدُّوكُمْ is the object pronoun.
ae:v3:s048:025:pass1:attach:a5	q:48:25:5	q:48:25:7	prep_complement	head-to-dependent	high	وَصَدُّوكُمْ | الْمَسْجِدِ	case_government;local_syntax	ٱلْمَسْجِدِ is governed by عَنِ as complement of صَدُّوكُمْ.
ae:v3:s048:025:pass1:attach:a6	q:48:25:7	q:48:25:8	adjective	head-to-dependent	high	الْمَسْجِدِ | الْحَرَامِ	agreement;case_government	ٱلْحَرَامِ qualifies ٱلْمَسْجِدِ in case and definiteness.
ae:v3:s048:025:pass1:attach:a7	q:48:25:5	q:48:25:10	direct_object	head-to-dependent	medium	وَصَدُّوكُمْ | وَالْهَدْيَ	case_government;local_syntax	ٱلْهَدْىَ is accusative and is included in what صَدُّوا kept back.
ae:v3:s048:025:pass1:attach:a8	q:48:25:10	q:48:25:11	circumstantial	head-to-dependent	high	وَالْهَدْيَ | مَعْكُوفَاً	case_government;local_syntax	مَعْكُوفًا is an accusative state describing ٱلْهَدْىَ.
ae:v3:s048:025:pass1:attach:a9	q:48:25:11	q:48:25:12	clausal_complement	head-to-dependent	high	مَعْكُوفَاً | أَنْ	local_syntax	أَن يَبْلُغَ مَحِلَّهُ completes the state expressed by مَعْكُوفًا.
ae:v3:s048:025:pass1:attach:a10	q:48:25:13	q:48:25:10	subject	head-to-dependent	high	يَبْلُغَ | وَالْهَدْيَ	agreement;local_syntax	ٱلْهَدْىَ is the visible masculine singular subject of يَبْلُغَ.
ae:v3:s048:025:pass1:attach:a11	q:48:25:13	q:48:25:14	direct_object	head-to-dependent	high	يَبْلُغَ | مَحِلَّهُ	case_government	مَحِلَّهُ is the accusative object of يَبْلُغَ.
ae:v3:s048:025:pass1:attach:a12	q:48:25:17	q:48:25:18	adjective	head-to-dependent	high	رِجَالٌ | مُؤْمِنُونَ	agreement;case_government	مُّؤْمِنُونَ qualifies رِجَالٌ in gender, number, and case.
ae:v3:s048:025:pass1:attach:a13	q:48:25:17	q:48:25:20	conjoined	head-to-dependent	high	رِجَالٌ | وَنِسَاءٌ	parallelism;local_syntax	وَنِسَاءٌ coordinates women with رِجَالٌ in the لَوْلَا construction.
ae:v3:s048:025:pass1:attach:a14	q:48:25:20	q:48:25:21	adjective	head-to-dependent	high	وَنِسَاءٌ | مُؤْمِنَاتٌ	agreement;case_government	مُّؤْمِنَاتٌ qualifies نِسَاءٌ.
ae:v3:s048:025:pass1:attach:a15	q:48:25:17	q:48:25:23	adjective	head-to-dependent	high	رِجَالٌ | تَعْلَمُوهُمْ	local_syntax	لَّمْ تَعْلَمُوهُمْ describes the believing persons introduced by رِجَالٌ and نِسَاءٌ.
ae:v3:s048:025:pass1:attach:a16	q:48:25:23	q:48:25:23	direct_object	head-to-dependent	high	تَعْلَمُوهُمْ	morphology	The هُم suffix in تَعْلَمُوهُمْ is the object pronoun after the verb ending.
ae:v3:s048:025:pass1:attach:a17	q:48:25:23	q:48:25:24	adverbial	head-to-dependent	medium	تَعْلَمُوهُمْ | أَنْ	local_syntax	أَن تَطَؤُوهُمْ gives the feared outcome connected with not knowing them.
ae:v3:s048:025:pass1:attach:a18	q:48:25:25	q:48:25:25	direct_object	head-to-dependent	high	تَطَئُوهُمْ	morphology	The هُم suffix in تَطَؤُوهُمْ is the object pronoun.
ae:v3:s048:025:pass1:attach:a19	q:48:25:27	q:48:25:27	direct_object	head-to-dependent	high	فَتُصِيبَكُمْ	morphology	The كُم suffix in تُصِيبَكُم is the object pronoun.
ae:v3:s048:025:pass1:attach:a20	q:48:25:27	q:48:25:28	prep_complement	head-to-dependent	high	فَتُصِيبَكُمْ	case_government;local_syntax	The هُم in مِنْهُم is governed by مِن with تُصِيبَكُم.
ae:v3:s048:025:pass1:attach:a21	q:48:25:27	q:48:25:29	subject	head-to-dependent	high	فَتُصِيبَكُمْ | مَعَرَّةٌ	agreement;word_order	مَّعَرَّةٌ is the feminine singular subject of تُصِيبَكُم.
ae:v3:s048:025:pass1:attach:a22	q:48:25:27	q:48:25:31	prep_complement	head-to-dependent	high	فَتُصِيبَكُمْ | بِغَيْرِ	case_government;local_syntax	بِغَيْرِ عِلْمٍ marks the accompanying state of the harm in تُصِيبَكُم.
ae:v3:s048:025:pass1:attach:a23	q:48:25:31	q:48:25:32	idafa	head-to-dependent	high	بِغَيْرِ | عِلْمٍ	morphology;case_government	غَيْرِ is construct and takes عِلْمٍ as its genitive complement.
ae:v3:s048:025:pass1:attach:a24	q:48:25:34	q:48:25:35	subject	head-to-dependent	high	لِيُدْخِلَ | اللَّهُ	word_order;case_government	ٱللَّهُ is the explicit subject of يُدْخِلَ.
ae:v3:s048:025:pass1:attach:a25	q:48:25:34	q:48:25:37	prep_complement	head-to-dependent	high	لِيُدْخِلَ | رَحْمَتِهِ	case_government;local_syntax	رَحْمَتِهِ is governed by فِى as complement of يُدْخِلَ.
ae:v3:s048:025:pass1:attach:a26	q:48:25:34	q:48:25:38	direct_object	head-to-dependent	high	لِيُدْخِلَ | مَنْ	case_government;local_syntax	مَن is the object of يُدْخِلَ.
ae:v3:s048:025:pass1:attach:a27	q:48:25:38	q:48:25:39	adjective	head-to-dependent	high	مَنْ | يَشَاءُ	local_syntax	يَشَاءُ completes the relative pronoun مَن.
ae:v3:s048:025:pass1:attach:a28	q:48:25:43	q:48:25:44	direct_object	head-to-dependent	high	لَعَذَّبْنَا | الَّذِينَ	case_government;local_syntax	ٱلَّذِينَ is the object of عَذَّبْنَا.
ae:v3:s048:025:pass1:attach:a29	q:48:25:44	q:48:25:45	adjective	head-to-dependent	high	الَّذِينَ | كَفَرُوا	local_syntax	كَفَرُوا identifies ٱلَّذِينَ.
ae:v3:s048:025:pass1:attach:a30	q:48:25:44	q:48:25:46	prep_complement	head-to-dependent	high	الَّذِينَ	case_government;local_syntax	The هُم in مِنْهُمْ gives the partitive scope of ٱلَّذِينَ.
ae:v3:s048:025:pass1:attach:a31	q:48:25:43	q:48:25:47	cognate_acc	head-to-dependent	high	لَعَذَّبْنَا | عَذَابَاً	morphology;local_syntax	عَذَابًا repeats the root of عَذَّبْنَا as a cognate accusative.
ae:v3:s048:025:pass1:attach:a32	q:48:25:47	q:48:25:48	adjective	head-to-dependent	high	عَذَابَاً | أَلِيمَاً	agreement;case_government	أَلِيمًا qualifies عَذَابًا.
ae:v3:s048:026:pass1:attach:a1	q:48:26:2	q:48:26:1	adverbial	head-to-dependent	high	جَعَلَ | إِذْ	local_syntax	إِذْ situates جَعَلَ in a past temporal frame.
ae:v3:s048:026:pass1:attach:a2	q:48:26:2	q:48:26:3	subject	head-to-dependent	high	جَعَلَ | الَّذِينَ	word_order;local_syntax	ٱلَّذِينَ is the explicit subject of جَعَلَ.
ae:v3:s048:026:pass1:attach:a3	q:48:26:3	q:48:26:4	adjective	head-to-dependent	high	الَّذِينَ | كَفَرُوا	local_syntax	كَفَرُوا completes the identifying relative clause of ٱلَّذِينَ.
ae:v3:s048:026:pass1:attach:a4	q:48:26:2	q:48:26:6	prep_complement	head-to-dependent	high	جَعَلَ | قُلُوبِهِمُ	case_government;local_syntax	قُلُوبِهِمُ is governed by فِي as the location for جَعَلَ.
ae:v3:s048:026:pass1:attach:a5	q:48:26:2	q:48:26:7	direct_object	head-to-dependent	high	جَعَلَ | الْحَمِيَّةَ	case_government	ٱلْحَمِيَّةَ is the accusative object of جَعَلَ.
ae:v3:s048:026:pass1:attach:a6	q:48:26:7	q:48:26:8	apposition	head-to-dependent	high	الْحَمِيَّةَ | حَمِيَّةَ	case_government;local_syntax	حَمِيَّةَ restates ٱلْحَمِيَّةَ as the specific zeal of ignorance.
ae:v3:s048:026:pass1:attach:a7	q:48:26:8	q:48:26:9	idafa	head-to-dependent	high	حَمِيَّةَ | الْجَاهِلِيَّةِ	morphology;case_government	حَمِيَّةَ is construct and takes ٱلْجَاهِلِيَّةِ as genitive complement.
ae:v3:s048:026:pass1:attach:a8	q:48:26:11	q:48:26:12	subject	head-to-dependent	high	فَأَنْزَلَ | اللَّهُ	word_order;case_government	ٱللَّهُ is the explicit subject of أَنزَلَ.
ae:v3:s048:026:pass1:attach:a9	q:48:26:11	q:48:26:13	direct_object	head-to-dependent	high	فَأَنْزَلَ | سَكِينَتَهُ	case_government	سَكِينَتَهُ is the accusative object of أَنزَلَ.
ae:v3:s048:026:pass1:attach:a10	q:48:26:11	q:48:26:15	prep_complement	head-to-dependent	high	فَأَنْزَلَ | رَسُولِهِ	case_government;local_syntax	رَسُولِهِ is governed by عَلَى with أَنزَلَ.
ae:v3:s048:026:pass1:attach:a11	q:48:26:11	q:48:26:18	prep_complement	head-to-dependent	high	فَأَنْزَلَ | الْمُؤْمِنِينَ	case_government;parallelism	ٱلْمُؤْمِنِينَ is governed by the repeated عَلَى as a parallel recipient of سَكِينَتَهُ.
ae:v3:s048:026:pass1:attach:a12	q:48:26:15	q:48:26:18	conjoined	head-to-dependent	high	رَسُولِهِ | الْمُؤْمِنِينَ	parallelism;local_syntax	وَعَلَى ٱلْمُؤْمِنِينَ coordinates the believers with رَسُولِهِ.
ae:v3:s048:026:pass1:attach:a13	q:48:26:20	q:48:26:20	direct_object	head-to-dependent	high	وَأَلْزَمَهُمْ	morphology	The هُم suffix in أَلْزَمَهُمْ is the first object pronoun.
ae:v3:s048:026:pass1:attach:a14	q:48:26:20	q:48:26:21	direct_object	head-to-dependent	high	وَأَلْزَمَهُمْ | كَلِمَةَ	case_government	كَلِمَةَ is the explicit second object of أَلْزَمَ.
ae:v3:s048:026:pass1:attach:a15	q:48:26:21	q:48:26:22	idafa	head-to-dependent	high	كَلِمَةَ | التَّقْوَى	morphology;case_government	كَلِمَةَ is construct and takes ٱلتَّقْوَى as genitive complement.
ae:v3:s048:026:pass1:attach:a16	q:48:26:24	q:48:26:25	kana_predicate	head-to-dependent	high	وَكَانُوا | أَحَقَّ	case_government;local_syntax	أَحَقَّ is accusative as the predicate of كَانُوا.
ae:v3:s048:026:pass1:attach:a17	q:48:26:25	q:48:26:26	prep_complement	head-to-dependent	high	أَحَقَّ	case_government;local_syntax	The pronoun in بِهَا is governed by بِ as complement of أَحَقَّ.
ae:v3:s048:026:pass1:attach:a18	q:48:26:24	q:48:26:28	kana_predicate	head-to-dependent	high	وَكَانُوا | وَأَهْلَهَا	case_government;parallelism	أَهْلَهَا is coordinated as a second predicate of كَانُوا.
ae:v3:s048:026:pass1:attach:a19	q:48:26:25	q:48:26:28	conjoined	head-to-dependent	high	أَحَقَّ | وَأَهْلَهَا	parallelism;local_syntax	وَأَهْلَهَا coordinates with أَحَقَّ بِهَا.
ae:v3:s048:026:pass1:attach:a20	q:48:26:30	q:48:26:31	subject	head-to-dependent	high	وَكَانَ | اللَّهُ	case_government;local_syntax	ٱللَّهُ is the ism of كَانَ.
ae:v3:s048:026:pass1:attach:a21	q:48:26:35	q:48:26:33	prep_complement	head-to-dependent	high	عَلِيمَاً | بِكُلِّ	case_government;local_syntax	كُلِّ is governed by بِ in the scope phrase for عَلِيمًا.
ae:v3:s048:026:pass1:attach:a22	q:48:26:33	q:48:26:34	idafa	head-to-dependent	high	بِكُلِّ | شَيْءٍ	morphology;case_government	كُلِّ is construct and takes شَىْءٍ as genitive complement.
ae:v3:s048:026:pass1:attach:a23	q:48:26:30	q:48:26:35	kana_predicate	head-to-dependent	high	وَكَانَ | عَلِيمَاً	case_government;local_syntax	عَلِيمًا is accusative as the predicate of كَانَ.
ae:v3:s048:027:pass1:attach:a1	q:48:27:3	q:48:27:4	subject	head-to-dependent	high	صَدَقَ | اللَّهُ	word_order;case_government	ٱللَّهُ is the explicit subject of صَدَقَ.
ae:v3:s048:027:pass1:attach:a2	q:48:27:3	q:48:27:5	direct_object	head-to-dependent	high	صَدَقَ | رَسُولَهُ	case_government	رَسُولَهُ is an accusative object of صَدَقَ.
ae:v3:s048:027:pass1:attach:a3	q:48:27:3	q:48:27:6	accusative_specification	head-to-dependent	medium	صَدَقَ | الرُّؤْيَا	case_government;local_syntax	ٱلرُّؤْيَا specifies the matter in which صَدَقَ ٱللَّهُ رَسُولَهُ.
ae:v3:s048:027:pass1:attach:a4	q:48:27:3	q:48:27:8	prep_complement	head-to-dependent	high	صَدَقَ | بِالْحَقِّ	case_government;local_syntax	ٱلْحَقِّ is governed by بِ as a manner complement of صَدَقَ.
ae:v3:s048:027:pass1:attach:a5	q:48:27:10	q:48:27:11	direct_object	head-to-dependent	high	لَتَدْخُلُنَّ | الْمَسْجِدَ	case_government	ٱلْمَسْجِدَ is the accusative object of تَدْخُلُنَّ.
ae:v3:s048:027:pass1:attach:a6	q:48:27:11	q:48:27:12	adjective	head-to-dependent	high	الْمَسْجِدَ | الْحَرَامَ	agreement;case_government	ٱلْحَرَامَ qualifies ٱلْمَسْجِدَ.
ae:v3:s048:027:pass1:attach:a7	q:48:27:14	q:48:27:15	subject	head-to-dependent	high	شَاءَ | اللَّهُ	word_order;case_government	ٱللَّهُ is the explicit subject of شَاءَ.
ae:v3:s048:027:pass1:attach:a8	q:48:27:10	q:48:27:16	circumstantial	head-to-dependent	high	لَتَدْخُلُنَّ | آمِنِينَ	case_government;local_syntax	آمِنِينَ is an accusative state of the addressees entering in تَدْخُلُنَّ.
ae:v3:s048:027:pass1:attach:a9	q:48:27:10	q:48:27:17	circumstantial	head-to-dependent	high	لَتَدْخُلُنَّ | مُحَلِّقِينَ	case_government;local_syntax	مُحَلِّقِينَ is another accusative state of the entering addressees.
ae:v3:s048:027:pass1:attach:a10	q:48:27:17	q:48:27:18	direct_object	head-to-dependent	high	مُحَلِّقِينَ | رُءُوسَكُمْ	case_government;local_syntax	رُءُوسَكُمْ is the object of the participle مُحَلِّقِينَ.
ae:v3:s048:027:pass1:attach:a11	q:48:27:10	q:48:27:20	circumstantial	head-to-dependent	high	لَتَدْخُلُنَّ | وَمُقَصِّرِينَ	case_government;parallelism	مُقَصِّرِينَ is coordinated as a parallel circumstantial state with مُحَلِّقِينَ.
ae:v3:s048:027:pass1:attach:a12	q:48:27:17	q:48:27:20	conjoined	head-to-dependent	high	مُحَلِّقِينَ | وَمُقَصِّرِينَ	parallelism;local_syntax	وَمُقَصِّرِينَ coordinates with مُحَلِّقِينَ.
ae:v3:s048:027:pass1:attach:a13	q:48:27:10	q:48:27:22	circumstantial	head-to-dependent	high	لَتَدْخُلُنَّ | تَخَافُونَ	local_syntax	لَا تَخَافُونَ is a circumstantial clause describing the entry.
ae:v3:s048:027:pass1:attach:a14	q:48:27:24	q:48:27:25	direct_object	head-to-dependent	high	فَعَلِمَ | مَا	case_government;local_syntax	مَا لَمْ تَعْلَمُوا is the relative object of عَلِمَ.
ae:v3:s048:027:pass1:attach:a15	q:48:27:25	q:48:27:27	adjective	head-to-dependent	high	مَا | تَعْلَمُوا	local_syntax	لَمْ تَعْلَمُوا completes the relative pronoun مَا.
ae:v3:s048:027:pass1:attach:a16	q:48:27:29	q:48:27:31	prep_complement	head-to-dependent	high	فَجَعَلَ | دُونِ	case_government;local_syntax	دُونِ is governed by مِن as an adverbial complement of جَعَلَ.
ae:v3:s048:027:pass1:attach:a17	q:48:27:31	q:48:27:32	idafa	head-to-dependent	high	دُونِ | ذَلِكَ	morphology;case_government	دُونِ is construct in مِن دُونِ and takes ذَٰلِكَ as its genitive complement.
ae:v3:s048:027:pass1:attach:a18	q:48:27:29	q:48:27:33	direct_object	head-to-dependent	high	فَجَعَلَ | فَتْحَاً	case_government	فَتْحًا is the accusative object of جَعَلَ.
ae:v3:s048:027:pass1:attach:a19	q:48:27:33	q:48:27:34	adjective	head-to-dependent	high	فَتْحَاً | قَرِيبَاً	agreement;case_government	قَرِيبًا qualifies فَتْحًا.
ae:v3:s048:027:pass1:attach:a20	q:48:27:27	q:48:27:25	direct_object	head-to-dependent	high	تَعْلَمُوا | مَا	local_syntax	مَا is the object of تَعْلَمُوا inside مَا لَمْ تَعْلَمُوا.
ae:v3:s048:028:pass1:attach:a1	q:48:28:1	q:48:28:2	predication	head-to-dependent	high	هُوَ | الَّذِي	local_syntax	ٱلَّذِى is the predicate of هُوَ.
ae:v3:s048:028:pass1:attach:a2	q:48:28:3	q:48:28:4	direct_object	head-to-dependent	high	أَرْسَلَ | رَسُولَهُ	case_government	رَسُولَهُ is the accusative object of أَرْسَلَ.
ae:v3:s048:028:pass1:attach:a3	q:48:28:3	q:48:28:6	prep_complement	head-to-dependent	high	أَرْسَلَ | بِالْهُدَى	case_government;local_syntax	ٱلْهُدَىٰ is governed by بِ as the accompanying guidance in أَرْسَلَ.
ae:v3:s048:028:pass1:attach:a4	q:48:28:3	q:48:28:8	prep_complement	head-to-dependent	high	أَرْسَلَ | وَدِينِ	case_government;parallelism	دِينِ shares the bāʾ-governance with ٱلْهُدَىٰ through coordination.
